cui,name
C1704427,Alcoholic Korsakoff Syndrome
C1838069,SCHIZOPHRENIA 3 (disorder)
C1839839,MAJOR AFFECTIVE DISORDER 2
C1855263,Disorganized thinking
C1864153,SCHIZOPHRENIA 5
C1868649,PANIC DISORDER 1
C2062763,Benzodiazepine abuse
C2267227,Bulimia Nervosa
C2362914,clinical depression
C2733359,Psychogenic tremor
C2748208,Executive dysfunction
C2825032,Withdrawal (dysfunction)
C2830004,Somnolence
C2930747,Shell Shock
C2939186,Disturbance in mood
C2985224,Substance Intoxication Delirium
C2985225,Substance Withdrawal Delirium
C2987469,Substance induced psychotic disorder
C3251820,Maternity blues
C3274502,Opiate Withdrawal Syndrome
C3489576,Sexual Violence
C3496069,cocaine use
C3665983,Oral aversion
C3714756,Intellectual Disability
C3840121,Avoidant Restrictive Food Intake Disorder
C3887551,Memory dysfunction
C3887605,Nightmare Disorder
C4021799,Restrictive behavior
C4021982,Abnormal eating behavior
C4022657,Abnormal drinking behavior
C4041080,Neurocognitive Disorders
C4042784,Feeding and Eating Disorders
C4042834,Compassion Fatigue
C4048283,Phonological Disorder
C4324621,Opioid Use Disorder
C4505163,Food Addiction
C4505278,"Substance Abuse, Oral"
C4511326,Anxiolytic withdrawal
C4531101,Impairment in personality functioning
C4531123,Persistent repetition of actions
C4551628,Opiate Abuse
C4721773,Postoperative cognitive dysfunction
C4735570,Opioid Overdose
C5197707,Historical Trauma
C5206799,Cancer-related Cognitive Dysfunction
C5209209,Alcohol Use Disorder (AUD)
