cui,name
C0017070,"Ganglia, Spinal"
C0017071,Sympathetic Ganglia
C0017129,gastric fundus
C0017405,Geniculate body structure
C0017406,Structure of geniculate ganglion
C0017420,Genitalia
C0017421,Female genitalia
C0017422,Male Genital Organs
C0017558,Gill structure
C0017651,Globus Pallidus
C0017679,Glossopharyngeal nerve structure
C0018067,Gonadal structure
C0018120,Ovarian Follicle
C0018283,Epiphysial cartilage
C0018494,Hair
C0018534,Hallux structure
C0018563,Hand
C0018597,Harderian Gland
C0018787,Heart
C0018792,Heart Atrium
C0018819,Heart Septum
C0018826,Heart Valves
C0018827,Heart Ventricle
C0018870,Heel
C0019149,Common Hepatic Duct
C0019155,Structure of hepatic vein
C0019552,Hip structure
C0019564,Hippocampus (Brain)
C0020164,Bone structure of humerus
C0020417,Hyoid bone structure
C0020614,Hypoglossal nerve structure
C0020653,Structure of anterior hypothalamic nucleus
C0020663,Hypothalamic structure
C0020664,"Hypothalamus, Anterior"
C0020669,"Hypothalamus, Middle"
C0020670,Posterior Hypothalamic Region
C0020880,Ileocecal Valve
C0020885,ileum
C0020887,Structure of iliac artery
C0020888,Iliac Vein
C0020889,Bone structure of ilium
C0021156,Incisor
C0021358,Inferior Colliculus
C0021640,Insula of Reil
C0021724,Structure of intercostal muscle
C0021815,Intervertebral disc structure
C0021851,Large Intestine
C0021852,"Intestines, Small"
C0021853,Intestines
C0022077,Iris (Eye)
C0022122,Bone structure of ischium
C0022131,Islets of Langerhans
C0022359,Jaw
C0022378,Jejunum
C0022427,Structure of jugular vein
C0022646,Kidney
C0022651,Structure of calyx
C0022655,Structure of cortex of kidney
C0022663,Kidney Glomerulus
C0022664,Structure of medulla of kidney
C0022674,Renal tubule structure
C0022676,Distal convoluted renal tubule structure
C0022677,"Kidney Tubules, Proximal"
C0022742,Knee
C0022861,Structure of frenulum labii
C0022889,Labyrinth
C0022907,Lacrimal gland structure
C0023050,Laryngeal cartilage
C0023054,Laryngeal muscle structure
C0023078,Larynx
C0023216,Lower Extremity
C0023217,Leg Bones
C0023312,Structure of nucleus of lens
C0023317,"Lens, Crystalline"
C0023686,Articular ligaments
C0023739,Frenulum linguae
C0023759,Lip structure
C0023884,Liver
C0023951,Structure of locus ceruleus
C0023986,Loop of Henle
C0024091,Bone structure of lumbar vertebra
C0024093,Lumbosacral plexus structure
C0024109,Lung
C0024204,lymph nodes
C0024496,Main Bronchus
C0024631,Malleus
C0024659,"Mammary Glands, Animal"
C0024661,Mammary Arteries
C0024670,Mammillary body structure
C0024687,Mandible
C0024688,Mandibular Condyle
C0024695,Structure of mandibular nerve
C0024764,Bone structure of manubrium
C0024876,Masseter muscle structure
C0024890,Masticatory muscles
C0024947,Maxilla
C0024949,Structure of maxillary artery
C0024955,Structure of maxillary nerve
C0025056,Median eminence of hypothalamus
C0025058,Structure of median nerve
C0025148,Medulla Oblongata
C0025283,Meningeal Arteries
C0025285,Meninges
C0025313,"Menisci, Tibial"
C0025462,Midbrain structure
C0025465,Mesenteric Arteries
C0025473,Structure of mesenteric vein
C0025483,Mesocolon
C0025526,Metacarpal bone
C0025584,Metatarsal bone structure
C0026264,Mitral Valve
C0026367,Molar tooth
C0026369,Structure of wisdom tooth
C0026639,Oral mucous membrane structure
C0026855,Structure of musculocutaneous nerve
C0027088,myometrium
C0027342,Nail plate
C0027422,Nasal bone structure
C0027432,Nasal septum structure
C0027437,Nasolacrimal duct structure
C0027442,Nasopharynx
C0027532,Skeletal muscle structure of neck
C0027713,Nephrons
C0027740,Nerve
C0027755,Nerve Net
C0027787,Neural Analyzers
C0027792,Neural Pathways
C0027871,Muscle Spindles
C0027929,Neurotendinous Spindles
C0028109,Nipples
C0028246,Nociceptors
C0028429,Nose
C0028783,Structure of obturator nerve
C0028784,Occipital bone structure
C0028785,Occipital lobe
C0028863,Muscle of orbit
C0028864,Oculomotor nerve structure
C0028881,Structure of odontoid process of axis
C0028938,Olfactory Nerve
C0028977,Omentum
C0029078,Structure of ophthalmic artery
C0029082,Structure of ophthalmic nerve
C0029126,Optic Chiasms
C0029127,Optic Disk
C0029129,"Optic Lobe, Nonmammalian"
C0029130,Optic Nerve
C0029207,Organ of Corti structure
C0029894,Structure of otoconia
C0029939,Ovary
C0030219,"Palate, Soft"
C0030274,Pancreas
C0030288,Pancreatic duct
C0030352,Structure of papillary muscle
C0030518,Parathyroid gland
C0030532,Structure of paraventricular nucleus
C0030558,Parietal bone structure
C0030560,Parietal Lobe
C0030580,Parotid Gland
C0030647,Patella
C0030747,Pectoralis Muscles
C0030786,Hip Bone
C0030797,Pelvis
C0030851,penis
C0031021,Perianal Glands
C0031050,Pericardial sac structure
C0031093,Periodontal Ligament
C0031119,Peripheral Nerves
C0031173,Structure of common peroneal nerve
C0031266,Structure of petrous part of temporal bone
C0031272,Structure of aggregated lymphoid follicle of small intestine
C0031346,Muscle structure of pharynx
C0031354,Pharyngeal structure
C0031774,Structure of phrenic nerve
C0031869,Pia Mater
C0031939,Pineal gland
C0032005,Pituitary Gland
C0032008,"Pituitary Gland, Anterior"
C0032009,"Pituitary Gland, Posterior"
C0032639,Pontine structure
C0032649,Structure of popliteal artery
C0032652,Structure of popliteal vein
C0032717,Portal System
C0032718,Portal vein structure
C0033093,Pressoreceptors
C0033572,Prostate
C0034001,Structure of pterygoid muscle
C0034014,Bone structure of pubis
C0034051,Pulmonary alveolar structure
C0034052,Pulmonary artery structure
C0034083,Pulmonary Stretch Receptors
C0034086,Pulmonary valve structure
C0034090,Pulmonary veins
C0034121,Pupil
C0034196,Pylorus
C0034518,Structure of radial nerve
C0034627,Bone structure of radius
C0034841,Stretch Receptors
C0034896,Rectum
C0034910,Red nucleus structure
C0035065,Structure of renal artery
C0035092,Structure of renal vein
C0035216,Respiratory Center
C0035231,Respiratory Muscles
C0035278,Structure of rete testis
C0035298,Retina
C0035301,Structure of central retinal artery
C0035322,Structure of retinal pigment epithelium
C0035327,Structure of central vein of the retina
C0035330,Structure of blood vessel of retina
C0035561,Bone structure of rib
C0035877,Round Ligament of the Uterus
C0036037,Bone structure of sacrum
C0036098,Salivary Glands
C0036099,Minor salivary gland structure
C0036139,Salt Gland
C0036186,Saphenous Vein
C0036270,Scalp structure
C0036277,Bone structure of scapula
C0036294,Scent Glands
C0036385,Structure of medial vestibular nucleus
C0036394,Structure of sciatic nerve
C0036410,Sclera
C0036471,Scrotum
C0036609,Structure of pituitary fossa
C0036622,Semicircular canal structure
C0036624,Semilunar Bone
C0036628,Seminal Vesicles
C0036665,Sense Organs
C0037189,Sinoatrial Node
C0037197,Structure of sinus of Valsalva
C0037303,Bone structure of cranium
C0037658,Somatosensory Cortex
C0037855,Spermatic Cord
C0037884,Sphenoid bone structure
C0037925,Spinal Cord
C0037938,Spinal meninges
C0037940,Spinal nerve root structure
C0037941,Spinal nerve structure
C0037949,Vertebral column
C0037953,Spinothalamic Tracts
C0037959,Structure of spiral ganglion
C0037991,Splanchnic Nerves
C0037993,Spleen
C0037996,Structure of splenic artery
C0038001,Structure of splenic vein
C0038152,Stapes
C0038293,Sternum
C0038351,Stomach
C0038530,Structure of subclavian artery
C0038532,Structure of subclavian vein
C0038556,Submandibular gland
C0038564,Submucous Plexus
C0038588,Substantia Gelatinosa
C0038879,Structure of sural nerve
C0038925,Surgical Flaps
C0038989,Sweat Glands
C0039027,Structure of superficial middle cerebral vein
C0039099,Synovial Membrane
C0039259,Tail
C0039277,Talus
C0039316,Tarsal Bones
C0039433,Tectum Mesencephali
C0039482,Temporal Arteries
C0039484,Temporal bone structure
C0039485,Temporal Lobe
C0039487,Structure of temporalis muscle
C0039508,Tendon structure
C0039529,Structure of tensor tympani muscle
C0039597,Testis
C0039729,Thalamic structure
C0039979,Thoracic Duct
C0039983,Structure of thoracic nerve
C0039987,Bone structure of thoracic vertebra
C0040067,Thumb structure
C0040132,Thyroid Gland
C0040184,Bone structure of tibia
C0040186,Structure of tibial nerve
C0040357,Toes
C0040408,Tongue
C0040421,Palatine Tonsil
C0040426,Tooth structure
C0040452,Tooth root structure
C0040573,Trabecular meshwork structure
C0040578,Trachea
C0040748,Transplanted skin
C0040960,Tricuspid valve structure
C0040996,Trigeminal nerve structure
C0041159,Trochlear nerve structure
C0041445,Tympanic membrane structure
C0041600,Bone structure of ulna
C0041602,Structure of ulnar nerve
C0041951,Ureter
C0041967,Urethra
C0042027,Urinary tract
C0042149,Uterus
C0042158,Utricle structure
C0042160,Uvea
C0042173,Uvula of palate
C0042232,Vagina
C0042276,Vagus nerve structure
C0042366,Vasa Nervorum
C0042367,Structure of vasa vasorum
C0042425,Ampulla of Vater
C0042449,Veins
C0042458,Inferior vena cava structure
C0042459,Superior vena cava structure
C0042460,Vena cava structure
C0042559,Structure of vertebral artery
C0042598,Vestibular Nerve
C0042600,Vestibular nucleus structure
C0042779,Viscera
C0042817,Visual Cortex
C0042905,Vitreous body structure
C0042930,Vocal cord structure
C0042993,Vulva
C0043120,Wernicke Area
C0043189,Wing
C0043356,Structure of xiphoid process of sternum
C0043518,Zona Glomerulosa
C0043520,Zona Reticularis
C0043539,Zygomatic bone
C0078960,Anterior Cruciate Ligament
C0080039,Posterior Cruciate Ligament
C0085221,Structure of psoas muscle
C0085376,Limbus Corneae
C0085427,Tibial Arteries
C0085515,Rotator Cuff
C0085816,Structure of anterior tibial artery
C0086835,Structure of posterior tibial artery
C0149546,Structure of frontal pole
C0149559,Structure of posterior communicating artery
C0149561,Structure of anterior cerebral artery
C0149562,Structure of anterior communicating artery
C0149566,Structure of middle cerebral artery
C0149573,Structure of posterior inferior cerebellar artery
C0149575,Structure of superior cerebellar artery
C0149576,Structure of posterior cerebral artery
C0149578,Septal Vein
C0149579,Structure of internal cerebral vein
C0149589,FACIAL NERVE CANAL
C0149596,Vestibular fold
C0149601,Structure of conus medullaris
C0149603,Structure of anterior spinal artery
C0150936,Peripheral Blood Vessel
C0152296,Structure of superior frontal gyrus
C0152298,Inferior frontal gyrus
C0152361,Epithalamic structure
C0152379,Structure of trapezoid body
C0152402,Structure of lateral corticospinal tract
C0152403,Structure of ventral corticospinal tract
C0152405,Optic tract structure
C0162322,Structure of anal gland
C0162370,Trochanter
C0162405,Lymphatic Capillaries
C0162434,Olfactory Cortex
C0162435,Olfactory tract
C0162485,Zygomatic Arch
C0162512,Neostriatum
C0162783,Prefrontal Cortex
C0162857,Structure of radial artery
C0162858,Structure of ulnar artery
C0162859,Common carotid artery
C0162860,Structure of inferior mesenteric artery
C0162861,Superior mesenteric artery structure
C0162864,Tunica Intima
C0175173,Neocortex
C0175219,central amygdalar nucleus
C0175226,Diagonal Band of Broca
C0175252,Paratenial Nucleus
C0175405,Ventral Tegmental Area
C0175498,Inferior vestibular nucleus
C0175518,Nucleus solitarius
C0175559,Solitary tract
C0178784,Organ
C0178825,Rectum/Anus
C0205029,Skin structure of head
C0205030,Skin of neck
C0205039,Bronchial
C0205042,Coronary artery
C0205065,Ovarian
C0205076,Chest wall structure
C0205797,Inferior hypogastric plexus structure
C0205826,Lumbar plexus structure
C0205878,Glomus tympanicum
C0205950,Calvaria
C0205955,Posterior root of spinal nerve
C0205956,Ventral Roots
C0206066,Rectus Abdominis
C0206187,"Bile Ducts, Extrahepatic"
C0206207,Joint Capsule
C0206248,Pelvic Diaphragm
C0206251,Autonomic Pathways
C0206252,"Parasympathetic Fibers, Postganglionic"
C0206254,Structure of postganglionic sympathetic fiber
C0206309,Visceral Afferents
C0206327,Structure of ligamentum flavum
C0206328,Ankle Lateral Ligament
C0206329,Anterior longitudinal ligament structure
C0206330,Posterior longitudinal ligament structure
C0206331,Longitudinal Ligaments
C0206332,Structure of patellar ligament
C0206365,Structure of collateral ligament
C0206367,Structure of medial collateral ligament of knee joint
C0206429,"Ganglia, Sensory"
C0221962,Hair bulb structure
C0221971,Hair follicle structure
C0221980,Structure of hair of face
C0221998,Structure of hyponychium
C0222001,Structure of nail of finger
C0222007,Structure of nail of toe
C0222017,Abdominal skin pouch
C0222041,Shell - Animal skin appendage
C0222045,Integumentary scale
C0222084,Skin structure of face
C0222088,Skin structure of eyelid
C0222106,Skin structure of chin
C0222110,Skin structure of ear
C0222146,Skin structure of axilla
C0222165,Skin structure of buttock
C0222166,Skin structure of abdomen
C0222173,Skin structure of inguinal region
C0222204,Skin of upper arm
C0222213,Skin structure of elbow
C0222215,Skin structure of forearm
C0222223,Skin structure of wrist
C0222224,Skin structure of hand
C0222269,Skin structure of thigh
C0222275,Skin structure of knee
C0222279,Skin structure of lower leg
C0222286,Skin structure of ankle
C0222289,Skin structure of foot
C0222595,Central portion of breast
C0222600,Right breast
C0222601,Left breast
C0222608,Areola
C0222646,Structure of appendicular skeleton
C0222647,Structure of long bone
C0222648,Structure of short bone
C0222649,Structure of flat bone
C0222652,Cortex of bone
C0222670,Apophysis
C0222671,Metaphysis
C0222681,Structure of epicondyle
C0222682,Phalanx Unspecified
C0222733,Lacrimal bone structure
C0222734,Palatine bone structure
C0222748,Structure of ramus of mandible
C0222758,Structure of body of hyoid bone
C0222762,Rib Cage
C0222806,Head of rib structure
C0223076,Structure of arch of vertebra
C0223084,Body of vertebra
C0223087,Structure of anulus fibrosus of intervertebral disc
C0223603,Lumbosacral spine
C0223613,Structure of sacral tuberosity
C0223616,Coccygeal vertebra
C0223644,Structure of anterior superior iliac spine
C0223645,Structure of anterior inferior iliac spine
C0223646,Structure of posterior superior iliac spine
C0223647,Structure of posterior inferior iliac spine
C0223649,Iliac tuberosity (body structure)
C0223651,Iliac crest structure
C0223666,Structure of inferior ramus of pubis
C0223667,Structure of superior ramus of pubis
C0223683,Structure of head of humerus
C0223685,Structure of surgical neck of humerus
C0223687,Structure of lesser tuberosity of humerus
C0223694,Structure of midshaft of humerus
C0223696,Structure of head of radius
C0223710,Structure of olecranon
C0223711,Structure of coronoid process of ulna
C0223724,Scaphoid bone
C0223729,Structure of pisiform bone of hand
C0223733,Structure of capitate bone
C0223736,Bone structure of trapezium
C0223739,Structure of triangular bone
C0223741,Trapezoid bone structure
C0223792,Phalanx of hand
C0223828,Structure of phalanx of middle finger
C0223865,Structure of greater trochanter of femur
C0223866,Structure of lesser trochanter of femur
C0223895,Medial malleolus
C0223896,Structure of tibial tuberosity
C0223908,Head of fibula structure
C0223921,Calcaneal tubercle structure
C0223947,Navicular Bone of Foot
C0223963,Bone structure of medial cuneiform
C0224020,Proximal phalanx of foot
C0224026,Distal phalanx of foot
C0224086,Belly of skeletal muscle
C0224087,Perimysium
C0224097,Skeletal muscle structure of head
C0224110,Structure of frontal belly of occipitofrontalis muscle
C0224122,Orbicularis oculi muscle structure
C0224134,Levator palpebrae superioris structure
C0224145,Structure of lateral pterygoid muscle
C0224146,Structure of medial pterygoid muscle
C0224147,Orbicularis oris muscle structure
C0224153,Structure of sternocleidomastoid muscle
C0224155,Digastric muscle structure
C0224159,Structure of mylohyoid muscle
C0224160,Structure of geniohyoid muscle
C0224161,Structure of infrahyoid muscle
C0224176,Structure of platysma muscle
C0224178,Structure of cricothyroid muscle
C0224183,Thyroarytenoid muscle structure
C0224231,Structure of teres minor muscle
C0224232,Structure of teres major muscle
C0224234,Structure of deltoid muscle
C0224240,Structure of brachialis muscle
C0224246,Structure of coracobrachialis muscle
C0224252,Flexor carpi radialis
C0224254,Flexor carpi ulnaris muscle structure
C0224258,Flexor digitorum superficialis muscle of hand
C0224261,Flexor digitorum profundus muscle of hand
C0224264,Structure of brachioradialis muscle
C0224267,Structure of extensor carpi radialis brevis muscle
C0224278,Structure of abductor pollicis longus muscle
C0224284,Structure of extensor pollicis brevis muscle
C0224294,Structure of lumbrical muscle of hand
C0224295,Structure of interosseous muscle of hand
C0224301,Structure of erector spinae muscle
C0224334,Skeletal muscle structure of back
C0224337,Skeletal muscle structure of thorax
C0224347,Pectoralis minor muscle structure
C0224361,Structure of trapezius muscle
C0224362,Structure of latissimus dorsi muscle
C0224375,External Abdominal Oblique Muscle
C0224376,Internal Abdominal Oblique Muscle
C0224378,Structure of transversus abdominis muscle
C0224382,Skeletal muscle structure of perineum
C0224384,Structure of levator ani muscle
C0224388,Structure of puborectalis muscle
C0224394,Internal anal sphincter
C0224395,External anal sphincter structure
C0224417,Structure of iliopsoas muscle
C0224419,Structure of psoas major muscle
C0224420,Structure of psoas minor muscle
C0224422,Internal obturator muscle structure
C0224423,External obturator muscle structure
C0224424,Structure of gluteus maximus muscle
C0224425,Structure of gluteus medius muscle
C0224434,Structure of sartorius muscle
C0224435,"Adductor muscle of hip, unspecified"
C0224439,Structure of gracilis muscle
C0224440,Structure of quadriceps femoris muscle
C0224449,Biceps femoris muscle structure
C0224453,Semitendinosus muscle structure
C0224458,Triceps surae muscle structure
C0224463,Tibialis posterior muscle structure
C0224498,Meniscus structure of joint
C0224574,Structure of lateral ligament of temporomandibular joint
C0224575,Structure of sphenomandibular ligament of temporomandibular joint
C0224576,Structure of stylomandibular ligament of temporomandibular joint
C0224599,Labrum glenoidale
C0224698,Structure of labrum of acetabulum
C0224792,Structure of subacromial bursa
C0224804,Structure of intratendinous bursa of olecranon
C0224813,Structure of trochanteric bursa
C0224824,Prepatellar bursa
C0224825,Structure of subcutaneous prepatellar bursa
C0224848,Structure of flexor tendon
C0224849,Structure of extensor tendon
C0224856,Tendon sheath
C0224858,Synovial tendon sheath structure
C0224868,Tendon of supraspinatus muscle
C0224873,Triceps tendon
C0224879,Structure of extensor carpi radialis muscle tendon sheath
C0224888,Structure of flexor pollicis longus muscle tendon sheath
C0224909,Structure of flexor tendon of finger
C0224927,Structure of extensor tendon of finger
C0224969,Fibrous sheath of toe
C0224996,Retinaculum
C0225000,Structure of interspinous ligament
C0225001,Structure of supraspinous ligament
C0225034,Structure of anterior sternoclavicular ligament
C0225035,Structure of posterior sternoclavicular ligament
C0225049,Structure of sacrospinous ligament
C0225053,Structure of superior pubic ligament
C0225054,Structure of arcuate ligament of pubis
C0225068,Anular ligament of radius
C0225148,Anterior tibiofibular ligament
C0225166,Structure of anterior talofibular ligament
C0225167,Structure of posterior talofibular ligament
C0225187,External Lateral Ligament of the Ankle
C0225227,Superficial inguinal ring structure
C0225261,Iliac fascia structure
C0225266,Structure of iliotibial tract
C0225306,Puboprostatic ligament
C0225357,Muscularis Mucosae
C0225358,Bladder Detrusor Muscle
C0225434,Inferior nasal concha
C0225435,Middle nasal turbinate structure
C0225442,Trunk of elephant
C0225489,Anterior nasopharynx
C0225570,Rima glottidis structure
C0225594,Structure of carina
C0225608,Right main bronchus structure
C0225630,Left main bronchus structure
C0225691,Alveolar sac
C0225696,Structure of acinus of lung
C0225704,Basal segment of lung
C0225706,Right lung
C0225720,Structure of lateral segment of right middle lobe of lung
C0225721,Structure of medial segment of right middle lobe of lung
C0225730,Left lung
C0225740,Lingula of left lung
C0225756,Structure of upper lobe of lung
C0225758,Structure of lower lobe of lung
C0225776,Visceral pleura
C0225777,Parietal pleura
C0225789,Mediastinal pleura
C0225832,Structure of auricular appendage
C0225836,Interatrial septum
C0225844,Right atrial structure
C0225846,Myocardium of right atrium
C0225848,Structure of valve of inferior vena cava
C0225860,Left atrial structure
C0225862,Structure of myocardium of left atrium
C0225870,Ventricular septum
C0225871,Structure of atrioventricular septum
C0225880,Structure of myocardium of ventricle
C0225881,Structure of muscular portion of interventricular septum
C0225883,Right ventricular structure
C0225885,Myocardium of right ventricle
C0225886,Papillary muscle of right ventricle
C0225889,Septal papillary muscle of right ventricle
C0225894,Structure of trabecula septomarginalis
C0225897,Left ventricular structure
C0225899,Myocardium of left ventricle
C0225900,Papillary muscle of left ventricle
C0225912,Outflow tract of left ventricle
C0225916,Structure of right branch of atrioventricular bundle
C0225920,Structure of bundle branches
C0225923,Structure of cardiac valve cusp
C0225924,Atrioventricular valve
C0225926,Structure of anulus fibrosus of tricuspid orifice
C0225928,Structure of leaflet of tricuspid valve
C0225935,Structure of anulus fibrosus of pulmonary artery
C0225947,Structure of anulus fibrosus of mitral orifice
C0225949,Leaflet of mitral valve
C0225957,Structure of anulus fibrosus of aorta
C0225969,Structure of parietal pericardium
C0225975,Serous portion of pericardium
C0225984,Structure of anatomic arteriovenous anastomosis
C0225991,Structure of great blood vessel (organ)
C0226011,Aortic tunica media
C0226019,Structure of aortic isthmus
C0226025,Structure of infrarenal aorta
C0226027,Structure of aortic bifurcation
C0226032,Anterior descending branch of left coronary artery
C0226036,Diagonal branch of anterior descending branch of left coronary artery
C0226037,Structure of circumflex branch of left coronary artery
C0226040,Structure of obtuse marginal branch of circumflex branch of left coronary artery
C0226047,Posterior interventricular branch of right coronary artery
C0226049,Structure of conus artery
C0226054,Right pulmonary artery
C0226069,Left pulmonary artery
C0226104,Structure of lingual artery
C0226106,Structure of sublingual branch of lingual artery
C0226109,Structure of facial artery
C0226117,Structure of occipital artery
C0226139,Structure of sphenopalatine artery
C0226141,Structure of inferior alveolar artery
C0226144,Structure of mental artery
C0226147,Structure of middle meningeal artery
C0226149,Structure of masseteric artery
C0226153,Structure of infraorbital artery
C0226176,Structure of ciliary artery
C0226184,Ethmoidal artery
C0226185,Structure of posterior ethmoidal artery
C0226186,Structure of anterior ethmoidal artery
C0226187,Structure of anterior meningeal artery
C0226228,Structure of anterior temporal artery
C0226229,Structure of posterior temporal artery
C0226233,Structure of posterior spinal artery
C0226237,Structure of labyrinthine artery
C0226245,Structure of anterior inferior cerebellar artery
C0226246,Structure of cerebellar artery
C0226261,Structure of right subclavian artery
C0226262,Structure of left subclavian artery
C0226276,Structure of internal thoracic artery
C0226290,Branch of thoracic aorta
C0226294,Structure of esophageal artery
C0226296,Structure of pericardial artery
C0226323,Structure of ileocolic artery
C0226328,Structure of middle colic artery
C0226330,Structure of sigmoid artery
C0226332,Structure of right renal artery
C0226333,Structure of left renal artery
C0226356,Glomerular capillaries structure
C0226364,Structure of internal iliac artery
C0226369,Structure of obturator artery
C0226370,Structure of gluteal artery
C0226371,Structure of superior gluteal artery
C0226373,Structure of sciatic artery
C0226378,Structure of uterine artery
C0226382,Structure of middle rectal artery
C0226394,Structure of perineal artery
C0226398,Structure of external iliac artery
C0226401,Structure of inferior epigastric artery
C0226407,Structure of adrenal artery
C0226408,Structure of lumbar artery
C0226411,Structure of ovarian artery
C0226417,Structure of left axillary artery
C0226421,Structure of lateral thoracic artery
C0226423,Structure of anterior circumflex humeral artery
C0226424,Structure of posterior circumflex humeral artery
C0226425,Structure of deep brachial artery
C0226436,Common interosseous artery
C0226438,Structure of right radial artery
C0226455,Structure of profunda femoris artery
C0226464,Structure of sural artery
C0226476,Structure of peroneal artery
C0226480,Structure of plantar metatarsal artery
C0226482,Plantar arch
C0226492,Structure of dorsalis pedis artery
C0226493,Structure of tarsal artery
C0226513,Structure of superficial vein
C0226514,Structure of deep vein
C0226515,Structure of valve of vein
C0226524,Structure of maxillary vein
C0226526,Structure of deep temporal vein
C0226532,Facial vein structure
C0226539,Structure of deep facial vein
C0226540,Structure of external palatine vein
C0226541,Structure of submental vein
C0226543,Structure of external jugular vein
C0226545,Structure of anterior jugular vein
C0226546,Structure of posterior external jugular vein
C0226550,Internal jugular vein structure
C0226555,Structure of lingual vein
