cui,name
C0233496,Aversion (finding)
C0233735,"Naming, function"
C0233793,"Memory, Remote"
C0233828,Intuition
C0234421,Conscious
C0235146,Euphoric mood
C0237428,Optimism
C0237497,Emotional bonding
C0237529,Self Confidence
C0237607,Practice Experience
C0237633,Sensory Gating
C0237834,Resistance (Psychotherapeutic)
C0237886,Sorting (Cognition)
C0242114,Suspicion
C0242428,Satisfaction
C0312418,Personality Sensitivity
C0392334,Ability to perform cognitive activity
C0423896,Feeling content
C0423909,"Memory, Long-Term"
C0424090,Level of interest
C0424134,Pessimism
C0424215,Sense of identity (observable entity)
C0459920,Abstract thinking ability
C0522165,Feeling calm
C0524637,"Recognition, Psychology"
C0541879,Detachment psychological
C0542180,Alarm reaction
C0542559,contextual factors
C0546816,Persistence
C0561843,"Memory, Episodic"
C0563143,Mental function
C0577602,Parental anxiety
C0589154,"Memory, Prospective"
C0589507,Cognitive function: initiation
C0589513,Metacognition
C0596130,Attribution
C0596475,early experience
C0596545,Experience
C0596764,impression (attitude)
C0596948,mind control
C0597436,sensory discrimination
C0600269,Familiarity
C0600564,Self Efficacy
C0677838,"Loss, Grief, and Bereavement"
C0678156,Ecstasy - emotion
C0679006,Decision
C0679027,Auditory acuity
C0679055,mnemonics
C0679057,Memory Consolidation
C0679106,anticipation
C0679110,anxiolysis (emotion)
C0679112,Embarrassment
C0679199,Strategy
C0679201,Inference
C0680844,estimation <subjective>
C0684239,Emotional tenderness
C0684321,Regression - mental defense mechanism
C0684328,Reasoning
C0699033,Personal priorities
C0728721,Psychological suppression
C0728733,Psychological fixation
C0814087,Spatial Memory
C0870186,Avoidance
C0870312,commitment
C0870365,Courage
C0870433,Dissatisfaction
C0870444,doubt
C0870485,emotional responses
C0870509,Escape (mental process)
C0871633,desire
C0871641,Affection
C0871740,Facial Recognition
C0871786,internalization
C0876928,Questioning
C0935584,Executive Function
C0935620,Emotional states
C1167624,psychosocial labeling
C1331418,Comfort
C1443086,Alertness
C1448473,"Pattern Recognition, Automated"
C1449634,"Pattern Recognition, Physiological"
C1456522,Evaluating Health Information
C1510539,Emotional Intelligence
C1510620,"Models, Mental"
C1518918,Pattern Recognition
C1527305,Feelings
C1660142,proprioception involved in equilibrioception
C1704726,Confidence
C2347948,Reluctance
C2350522,Touch Perception
C2370884,Emotional Regulation
C2370892,Cognitive Flexibility
C2584303,Listening
C2584304,Writing (function)
C2700617,Irritation - emotion
C2713542,Brainwave Biofeedback
C2717766,Therapeutic Misconception
C2911691,Feedback - evaluative response process
C2911692,Response (communication)
C2936181,Visual Feedback
C2936352,Cognitive Reserve
C2936631,Diagnostic Self Evaluation
C2936633,Self-Evaluation
C2986836,Visual Interpretation
C2987186,Jittery
C2987481,Emotional Strain
C3146231,Secure feeling
C3179495,"Decision Making, Shared"
C3495892,Avolition
C3536794,Sad mood
C3830544,Delight
C3850035,Delay Discounting
C3887804,Feeling upset
C4042952,Cognitive Aging
C4086187,Clinical Interpretation
C4280069,Positive Thinking
C4553821,Feels
