cui,name
C1177045,Snap brand of resin
C1272883,Injection
C1272892,Intravenous infusion (product)
C1272901,Intravesical solution
C1272907,Endocervical gel
C1272919,Oral Dosage Form
C1272923,Dental dosage form
C1272936,Parenteral dosage form
C1272938,Rectal Dosage Form
C1272939,Nasal dosage form
C1272941,Vaginal Dosage Form
C1272978,Prolonged-release eye drops
C1272980,Eye lotion
C1272986,Ear powder
C1272995,Otic stick
C1273000,Nasal solution spray
C1273014,Effervescent vaginal tablet
C1273015,Medicated Vaginal Tampon Dosage Form
C1273619,Oral Liquid Product
C1273620,Oral emulsion
C1273629,Soluble Tablet Dosage Form
C1273632,Effervescent powder (basic dose form)
C1273633,Effervescent granules
C1273635,Prolonged-release oral granules
C1273638,Hard Capsule Dosage Form
C1273639,Soft Capsule Dosage Form
C1273642,Coated Tablet Dosage Form
C1273644,Effervescent tablet
C1273646,Modified-release oral tablet
C1300458,Nebulizer solution
C1300459,Suspension for nebulizer
C1306043,Nasal wash
C1321899,Paste
C1321911,Chewing Gum
C1330638,ADAPT PASTE
C1337412,Eye drops suspension
C1337443,Aerosol Mist Dosage Form
C1337479,Liquid Soap Dosage Form
C1337528,Globule Dosage Form
C1337560,Reconstituted Oral Drop Dosage Form
C1337561,Reconstituted Oral Solution Dosage Form
C1337587,Fluid Extract Dosage Form
C1337590,Concentrated Oral Dosage Form
C1337591,Hypodermic Tablet Dosage Form
C1337602,Enteric Coated Tablet Dosage Form
C1378128,Cream
C1378554,Crystals
C1378566,Solid Dose Form
C1378701,Gum Dose Form
C1382100,Solution Dosage Form
C1509132,Douche
C1530215,DERMABOND
C1533128,Body tissue patch material
C1550094,Viral Transport medium
C1552164,Artificial dentition
C1696465,placebo
C1697794,Liquid Dosage Form
C1704229,Drug Implant
C1704277,Shampoo Dosage Form
C1704608,Film Dosage Form
C1704612,Tampon Dosage Form
C1704638,Cone Dosage Form
C1704673,Gas Dosage Form
C1704747,Tape Dosage Form
C1704760,Cigarette Dosage Form
C1705210,Graft Dosage Form
C1705215,Lubricant Excipient
C1705308,Soap Dosage Form
C1705332,Printing Ink Excipient
C1705364,Douche Dosage Form
C1705365,Dressing Dosage Form
C1705368,Diaphragm Dosage Form
C1705511,Flavor Excipient
C1705741,Sponge Dosage Form
C1705851,Extract Dosage Form
C1706068,Suture Dosage Form
C1706069,Swab Dosage Form
C1706094,Dental Cement Material
C1706253,Binder Excipient
C1706306,Intrauterine Device Dosage Form
C1706355,Culture Dose Form
C1706363,Packing Dosage Form
C1706582,Stick Dosage Form
C1706744,Aerosol Foam Dosage Form
C1707424,Oral coated capsule
C1707506,Controlled Release Dosage Form
C1707664,Delayed Release Dosage Form
C1707792,Disintegrant Excipient
C1707794,Dispensing Tablet Dosage Form
C1707796,Dispersing Excipient
C1707968,Extended Release Dosage Form
C1707972,Extended Release Core Dosage Form
C1707974,Patch - Extended Release Film
C1708470,Immediate Release Dosage Form
C1709007,Metered Powder Dosage Form
C1710261,Sustained Release Dosage Form
C1710340,Gastro-resistant oral particles tablet
C1710439,Topical Dosage Form
C1710682,Wound Dressing Material
C1720286,Metered Aerosol Dosage Form
C1720499,Metered Gel Dosage Form
C1875022,DILUENT
C1875408,IV SOLUTIONS
C1879759,Augmented Cream Dosage Form
C1879760,Augmented Lotion Dosage Form
C1879852,Biting Capsule Dosage Form
C1880111,Cloth Dosage Form
C1880165,Concentrate Dosage Form
C1880415,Drop Solution Dosage Form
C1881216,Insert Dosage Form
C1881454,Lotion Shampoo Dosage Form
C1882953,Ring Dosage Form
C1883308,Thermal Fill
C1883550,Wash Dosage Form
C1947940,Oil Dosage Form
C1947975,Sedative Filling (dental material)
C1999262,Pack
C2346961,Bandage Dosage Form
C2347103,Medicated Soap Dosage Form
C2347396,Ophthalmic Dosage Form
C2347459,Pediatric Liquid Dosage Form
C2347559,Capsule 12 Hour Sustained Release Dosage Form
C2347867,Controlled Release Capsule Dosage Form
C2347868,Controlled Release Liquid Dosage Form
C2348222,Aerosol Solution Dosage Form
C2348643,Tablet 12 Hour Sustained Release Dosage Form
C2349082,Urethral Dosage Form
C2349183,Colloidal Solution or Suspension Dosage Form
C2684044,Augmented Gel Dosage Form
C2700349,21 Day Tablet Dosage Form
C2700468,Mouthwash Dosage Form
C2700469,Gargle Dosage Form
C2752151,Homeopathic Extract Dosage Form
C2936385,Silica Gel
C2960508,Orodispersible tablet
C2981265,Lyophilized powder
C3494477,Skin Cream
C3639095,Cellular Sheet Dosage Form
C3665462,raw sugar
C3818933,Chewable Capsule Dosage Form
C3853847,Dry Powder Inhaler
C3897884,Polyethylene Glycol Hydrogel
C4505052,Platelet-Rich Fibrin
C4520701,Potassium exchange resin (substance)
C4520839,Emulsion (basic dose form)
C4521311,Pledget (basic dose form)
C4525438,Chewable Gel Dosage Form
C4706462,Dental paste
C4721490,Lacquer Dosage Form Category
C4721535,Pessary Dosage Form
C4721714,Tea Dosage Form Category
C4721837,Plaster Dosage Form
C4721983,Dispersion Dosage Form Category
C4722238,Plaster Dosage Form Category
C4722240,Pouch Dosage Form Category
C4722351,Cream Dosage Form Category
C4722352,Paste Dosage Form Category
C4722398,Patch Dosage Form Category
C4722465,Liquid Dose Form Category
C4722630,Solution Dosage Form Category
C4722631,Tablet Dosage Form Category
C4722658,Syrup Dosage Form Category
C4722666,Concentrated Solution Dosage Form Category
C4723847,Bladder Irrigation Solution Dosage Form
C4724031,Suspension Dosage Form Category
C4724086,Ointment Dosage Form Category
C4724135,Pouch Dosage Form
C4724154,Shampoo Dosage Form Category
C4724156,Powder Dosage Form Category
C4724189,Suppository Dosage Form Category
C4724251,Gel Dosage Form Category
C4724281,Transdermal Patch Dosage Form
C4724403,Herbal Tea Dosage Form
C4724746,Solvent Dosage Form Category
C4725308,Gel in Pressurized Container
C4725338,Intestinal Gel Dosage Form
C4725393,Nebulization Solution Dosage Form
C4725406,Oral Solution in Single-dose Container
C4725424,Plaster for Provocation Test Dosage Form
C4725538,Solution for Provocation Test Dosage Form
C4725568,Suspension for Oral Suspension Dosage Form
C4725590,Vaginal Delivery System Dosage Form
C4744851,Intrauterine Gel Dosage Form
C4763584,Live Animal Dosage Form
C5191273,Bioengineered graft of skin
C5197738,Microplastics
