cui,name
C0728992,Structure of abdominal viscus
C0729895,Tip of finger
C0733984,Anterior surface of stomach
C0744316,gastroesophageal
C0815275,subcortical
C0816951,Inguinal part of abdomen
C0817096,Chest
C0817662,Palm of hand
C0817744,Front of trunk
C0825429,Surface of bone
C0834530,Medial intercondylar tubercle of tibia
C0834531,Lateral intercondylar tubercle of tibia
C0920882,Region of neck (body structure)
C0921044,Frontal part of head
C0925111,Myocardium of atrium proper
C0925985,Viscerocranium
C0927218,Buccal surface of tooth
C0929182,Anterior pericardium
C0931905,Submental triangle structure
C0931963,Abdomen proper
C0932029,Anatomical zone
C0932074,Midfoot region of foot
C0933834,Structure of subregion of head
C0934420,Cephalometric nasion point
C0934569,Hemithoracic structure
C0935196,Anatomical containment
C0935456,Temple
C0935623,anatomical pole
C1136067,Parotid Region
C1178970,T8 segment of esophagus
C1179022,Inframammary fold
C1179299,Surface of organ system
C1179623,Inferior pole
C1179687,T1 innervation
C1179688,T2 innervation
C1179690,T6 innervation
C1179691,T7
C1179696,T12 Thoracic segmental innervation
C1179698,L1 innervation
C1179699,L2 innervation
C1179700,L3 innervation
C1179701,L4 Segmental Innervation
C1179704,S1 innervation
C1179705,S2 innervation
C1179706,S3 (sacral segmental innervation)
C1179707,S4 innervation
C1180212,Surface of skin
C1182848,Right upper urinary tract
C1182849,Left upper urinary tract
C1183739,Right atrium proper
C1184145,Occipital
C1184148,Extensor
C1184263,Vasculature of pelvis
C1184344,Right infrascapular part of back
C1185729,Cusp (anatomic)
C1267582,Proximal stomach
C1268222,Body surface region
C1273723,Brain region
C1275631,Anal part of perineum
C1288319,Structure of posterior nasopharynx
C1305853,C3 innervation
C1305856,C1 innervation
C1305857,C2 innervation
C1305858,C4 innervation
C1305859,C5 innervation
C1512338,HEENT
C1514260,Posterior Inferior Frontal Convolution
C1515974,Anatomic Site
C1515975,"Anatomic Sites, Other"
C1516412,Cervical Curve
C1516428,Cervical Neck Region
C1517569,Intraventricular
C1517911,Liver Acinus Zone 1
C1517912,Liver Acinus Zone 2
C1517913,Liver Acinus Zone 3
C1518890,Parametrial
C1522407,Supratentorial Brain
C1522411,Anatomic Border
C1522434,Right Surface of the Liver
C1527391,Anterior thoracic region
C1548801,Body Site Modifier - External
C1548802,Body Site Modifier - Lower
C1549530,Body site - Chest Tube
C1549531,nebulized body site
C1550296,Preauricular
C1550314,Suprapubic
C1562860,Oblique axis
C1563019,Suture line
C1563059,Lumbosacral angle
C1704529,Transitional Region
C1704550,Anterior Posterior Axis
C1708569,Inverted Y Radiation Field
C1720043,Structure of subregion of abdomen
C1827591,Structure of half of thorax lateral to midsagittal plane
C1882332,Periampullary Region
C1882536,Radiation Field
C1963703,Knee region structure
C1995000,"Back structure, excluding neck"
C2239273,Supraglottis (body part)
C2324305,Segment of pericardial sac
C2325142,Point of glabella
C2325979,Scaphoid proper
C2326066,Free wall of left ventricle
C2326173,Serous pericardium proper
C2326799,Condylion laterale
C2327335,Iliac spine
C2327545,Endocardium of interatrial septum
C2327573,Zone 2 of anterior interventricular branch of left coronary artery
C2329816,Alveolare
C2334205,Alveolon
C2335385,Frontal zone of scalp
C2336763,Cephalometric orbitale point
C2337740,Brodmann area 18
C2338258,Cranial incision point
C2340189,Condylion mediale
C2348654,Targeted Anatomic Site
C2349948,Lingual - Oral site descriptor
C2697752,Injury Site
C2827582,Orofacial
C2924612,Cephalometric point A
C2924613,Cephalometric point B
C2939142,Lower back (surface region)
C2953455,Renal collecting system
C2985204,Thoracolumbar Region
C2985401,Parameningeal
C2986553,Vulvovaginal Region
C2987514,Anatomical base
C3178884,Anatomic Landmarks
C3178901,Transplant Donor Site
C3266684,Cephalometric soft tissue nasion point
C3266689,Cephalometric articulare point
C3266717,Cephalometric soft tissue plane
C3272298,Arterial Access Site
C3273110,Intracutaneous
C3282906,Intrapleural
C3282907,Nasogastric
C3495441,primary motor cortex
C3641676,Carpometacarpal Joint 2
C3669209,Structure of sacrum
C3828581,Periurethral Region
C3829531,Interdigital Region
C3887460,Cardiovascular
C3887515,Genitourinary
C3887539,Umbilical region
C3887615,Lumbar spine structure
C4041137,Entire epiphyseal plate
C4055153,Diaphragmatic Pinch
C4240741,Morphological facial height line
C4240836,Axilla proper
C4240841,Nasal width line
C4240846,Nasal protrusion line
C4240847,Nasal ala length line
C4242556,Cranial base width line
C4244952,Alar curvature point
C4245083,Internal surface layer of organ
C4249664,Region of soft palate
C4251501,Forearm proper
C4253882,Upper lip height line
C4254672,Midface
C4273474,Cardiac auscultation pulmonic area
C4331000,Periventricular Region
C4528332,Distal Femur R1
C4688305,Ill-Defined Anatomic Site
C4724185,Tangential Fields
C4763605,Proximal Bile Duct
C5204374,Left Tubo-Ovarian
C5204376,Right Tubo-Ovarian
C5230958,Cross-sectional thorax
