cui,name
C0008425,Cholinesterase Inhibitors
C0008783,cimetidine
C0008809,ciprofloxacin
C0008838,cisplatin
C0008845,citalopram
C0008992,clobetasol
C0009002,clofibrate
C0009011,clonazepam
C0009014,clonidine
C0009074,clotrimazole
C0009079,clozapine
C0009117,Coagulants
C0009137,coal tar
C0009214,codeine
C0009262,colchicine
C0009325,collagen
C0009359,Gold Colloid
C0009500,Complement C1 Inactivator Proteins
C0009871,Contraceptive Agents
C0009881,"Contraceptive Agents, Male"
C0009905,"Contraceptives, Oral"
C0009906,Combined Oral Contraceptives
C0009907,"Contraceptives, Oral, Hormonal"
C0009910,"Contraceptives, Postcoital"
C0009968,copper
C0009975,copper gluconate
C0010124,Corticosterone
C0010132,corticotropin-releasing hormone
C0010137,cortisone
C0010206,coumarin
C0010464,Neuromuscular Nondepolarizing Agents
C0010575,Cycloleucine
C0010582,cyclopentolate
C0010583,cyclophosphamide
C0010586,Cycloplegics
C0010592,cyclosporine
C0010594,Cyclosporins
C0010620,cyproheptadine
C0010637,cystamine
C0010646,Cystatins
C0010648,cysteamine
C0010682,cystine
C0010927,dacarbazine
C0010961,danazol
C0010976,dantrolene
C0010977,dantrolene sodium
C0010980,dapsone
C0011148,deferoxamine mesylate
C0011202,Delayed-Action Preparations
C0011279,nordazepam
C0011448,Denture Cleansers
C0011479,deoxycholic acid
C0011625,Dermatologic Agents
C0011685,desipramine
C0011701,desmopressin
C0011705,desonide
C0011777,dexamethasone
C0011786,dexfenfluramine
C0011806,Dextrans
C0011810,dextroamphetamine sulfate
C0011812,dextroamphetamine
C0011816,dextromethorphan
C0011824,dextrothyroxine
C0011892,heroin
C0011947,Dialysis Solutions
C0012010,diazepam
C0012020,Diazooxonorleucine
C0012075,dichloroisoproterenol
C0012082,dichlorophen
C0012091,diclofenac
C0012125,dicyclomine
C0012133,didanosine
C0012203,diethylstilbestrol
C0012257,Digitoxigenin
C0012258,digitoxin
C0012265,digoxin
C0012271,dihydralazine
C0012306,hydromorphone
C0012315,Dihydropyridines
C0012373,diltiazem
C0012381,dimenhydrinate
C0012383,dimercaprol
C0012384,succimer
C0012403,dimethyl sulfoxide
C0012472,dinoprostone
C0012522,diphenhydramine
C0012525,diphenoxylate
C0012544,Diphosphonates
C0012551,"diphtheria toxoid vaccine, inactivated"
C0012582,dipyridamole
C0012695,edetate disodium
C0012702,disopyramide
C0012772,disulfiram
C0012792,succinylcholine chloride
C0012798,Diuretics
C0012800,"Diuretics, Osmotic"
C0012802,Thiazide Diuretics
C0012963,dobutamine
C0013030,dopamine
C0013036,Dopaminergic Agents
C0013085,doxepin
C0013092,doxylamine
C0013136,droperidol
C0013227,Pharmaceutical Preparations
C0013231,"Drugs, Non-Prescription"
C0013254,pentetic acid
C0013340,dydrogesterone
C0013615,edrophonium
C0013617,edrophonium chloride
C0013618,edetic acid
C0013832,Electrolytes
C0013901,Ellipticines
C0013973,Emetics
C0013982,Emodin
C0014025,enalapril
C0014027,enalaprilat
C0014277,enflurane
C0014432,Enzyme Inhibitors
C0014479,ephedrine
C0014563,epinephrine
C0014582,epirubicin
C0014695,ergocalciferol
C0014704,ergonovine
C0014710,ergotamine
C0014822,Erythropoietin
C0014912,estradiol
C0014930,Estrogen Antagonists
C0014939,estrogens
C0014941,"Estrogens, Synthetic"
C0014942,estrone
C0014964,ethambutol
C0014994,ethyl ether
C0015020,amifostine
C0015021,ethionamide
C0015063,Ethyl Methanesulfonate
C0015075,ethylene
C0015131,etomidate
C0015153,eugenol
C0015314,Expectorants
C0015491,factor IX
C0015502,factor VII
C0015505,factor VIIa
C0015506,factor VIII
C0015528,factor XIII
C0015620,famotidine
C0015667,"Fat Emulsions, Intravenous"
C0015677,Fatty acid glycerol esters
C0015689,omega-3 fatty acids
C0015827,fenfluramine
C0015846,fentanyl
C0015879,Ferritin
C0015896,Fertility Agents
C0015982,Fibrin
C0016006,fibrinogen
C0016016,plasmin
C0016018,Fibrinolytic Agents
C0016157,fish oils
C0016229,flecainide
C0016277,fluconazole
C0016278,flucytosine
C0016280,fludrocortisone
C0016293,flumazenil
C0016327,Fluorides
C0016360,fluorouracil
C0016365,fluoxetine
C0016368,fluphenazine
C0016410,folic acid
C0016411,Folic Acid Antagonists
C0016564,formaldehyde
C0016576,formic acid
C0016745,fructose
C0016774,"Follicle Stimulating Hormone, Human"
C0016860,furosemide
C0016895,Ganglioside GM1
C0016967,galantamine
C0017066,ganciclovir
C0017082,Gangliosides
C0017132,Gastric Inhibitory Polypeptide
C0017173,Gastrointestinal Agents
C0017302,General anesthetic drugs
C0017642,glipizide
C0017687,glucagon
C0017712,topical glucocorticoid
C0017725,glucose
C0017740,"Glucose Solution, Hypertonic"
C0017797,glutamine
C0017817,glutathione
C0017845,glutethimide
C0017887,nitroglycerin
C0017963,"glycoprotein hormones, alpha subunit"
C0017970,glycopyrrolate
C0017973,Glycosaminoglycans
C0017976,Glycoside Hydrolases
C0017978,Glycosphingolipids
C0018026,gold
C0018062,chorionic gonadotropin
C0018064,Equine Gonadotropins
C0018100,Gout Suppressants
C0018330,guanosine
C0018533,Hallucinogens
C0018546,haloperidol
C0018549,halothane
C0018605,Harmine
C0018880,helium
C0018928,Hematinics
C0018938,Hematologic Agents
C0018988,hemin
C0019120,Hemostatic Agents
C0019134,heparin
C0019139,"Heparin, Low-Molecular-Weight"
C0019168,Hepatitis B Surface Antigens
C0019467,Hexestrol
C0019590,Histamine Antagonists
C0019592,Histamine H1 Antagonists
C0019593,Histamine H2 Antagonists
C0019602,histidine
C0019935,hormone analog
C0020196,hyaluronic acid
C0020197,hyaluronidase
C0020223,hydralazine
C0020264,hydrocodone
C0020268,hydrocortisone
C0020281,hydrogen peroxide
C0020306,hydroquinone
C0020316,hydroxocobalamin
C0020336,hydroxychloroquine
C0020387,Hydroxyprogesterones
C0020402,hydroxyurea
C0020404,hydroxyzine
C0020554,Hypertonic Solutions
C0020591,Hypnotics
C0020592,Hypnotics and Sedatives
C0020616,Hypoglycemic Agents
C0020677,Hypotonic Solutions
C0020740,ibuprofen
C0020789,idarubicin
C0020811,idoxuridine
C0020823,ifosfamide
C0020852,immunoglobulin G
C0020923,Imidazole
C0020924,Imidazoles
C0020934,imipramine
C0020960,Immune Sera
C0021081,Immunosuppressive Agents
C0021236,indole
C0021246,indomethacin
C0021403,Influenza virus vaccine
C0021547,inositol
C0021641,Insulin
C0021740,Recombinant Interferon-gamma
C0021741,interferon gamma-1b
C0021742,Interferon Inducers
C0021745,interferon type II
C0021753,"interleukin-1, beta"
C0021918,intrinsic factor
C0021968,iodine
C0021988,iodophors
C0022046,ipecac
C0022086,Iron Chelating Agents
C0022092,iron-dextran complex
C0022154,isocarboxazid
C0022180,isoflurane
C0022192,isoleucine
C0022209,isoniazid
C0022237,isopropyl alcohol
C0022245,isoproterenol
C0022251,isosorbide
C0022252,isosorbide dinitrate
C0022260,Isotonic Solutions
C0022265,isotretinoin
C0022322,ivermectin
C0022471,Kainic Acid
C0022474,Kallidin
C0022478,kininogenase
C0022499,kaolin
C0022585,Keratolytic Agents
C0022611,kerosene
C0022614,ketamine
C0022625,ketoconazole
C0022635,ketoprofen
C0022860,labetalol
C0022957,lactulose
C0023024,lanolin
C0023031,lanthanum
C0023401,leucine
C0023413,leucovorin
C0023556,levamisole
C0023566,levonorgestrel
C0023570,levodopa
C0023607,luteinizing hormone
C0023610,gonadorelin
C0023660,lidocaine
C0023749,linoleic acid
C0023764,lipase
C0023831,lipotropic agents
C0023870,lithium
C0023899,liver extract
C0023929,lobeline
C0023992,loperamide
C0024002,lorazepam
C0024027,lovastatin
C0024337,lysine
C0024476,magnesium hydroxide
C0024477,magnesium oxide
C0024480,magnesium sulfate
C0024547,malathion
C0024730,mannitol
C0024738,Mannomustine
C0024808,Marihuana
C0025010,Measles Vaccine
C0025033,mechlorethamine
C0025039,meclizine
C0025132,medigoxin
C0025147,medroxyprogesterone
C0025152,mefenamic acid
C0025153,mefloquine
C0025175,megestrol
C0025219,melatonin
C0025270,vitamin K3
C0025376,meperidine
C0025380,mephentermine
C0025381,mephenytoin
C0025386,meprobamate
C0025575,metaraminol
C0025598,metformin
C0025605,methadone
C0025611,methamphetamine
C0025631,methazolamide
C0025638,methenamine
C0025644,methimazole
C0025646,methionine
C0025668,methohexital
C0025677,methotrexate
C0025698,methyl chloride
C0025746,methylene blue
C0025748,methylene chloride
C0025760,methylergonovine
C0025810,methylphenidate
C0025815,methylprednisolone
C0025828,Methylthioinosine
C0025830,Methylthiouracil
C0025842,methysergide
C0025853,metoclopramide
C0025859,metoprolol
C0025872,metronidazole
C0025887,mexiletine
C0025912,mianserin
C0026056,midazolam
C0026078,midodrine
C0026088,mifepristone
C0026156,mineral oil
C0026157,Mineral Waters
C0026160,Mineralocorticoids
C0026256,mitotane
C0026259,mitoxantrone
C0026289,sotalol hydrochloride
C0026457,Monoamine Oxidase Inhibitors
C0026549,morphine
C0026553,Morphine Derivatives Including Cocaine
C0026594,motilin
C0026698,mucolytic agents
C0026782,Mumps Vaccine
C0026815,Muscarinic Agents
C0026833,"Muscle Relaxants, Central"
C0026964,Mydriatics
C0027235,ipratropium
C0027270,nicotinamide adenine dinucleotide (NAD)
C0027348,nalbuphine
C0027360,naltrexone
C0027375,naphthalene
C0027396,naproxen
C0027409,Narcotic Analgesics
C0027410,Narcotic Antagonists
C0027415,Narcotics
C0027679,neostigmine
C0027865,Neuromuscular Agents
C0027866,Neuromuscular Blocking Agents
C0027867,Neuromuscular Depolarizing Agents
C0027996,niacin
C0028005,nicardipine
C0028027,niacinamide
C0028049,Nicotinic Acids
C0028066,nifedipine
C0028094,nimodipine
C0028128,nitric oxide
C0028131,Nitriles
C0028155,Nitrofurans
C0028156,nitrofurantoin
C0028193,nitroprusside
C0028215,nitrous oxide
C0028351,norepinephrine
C0028362,Norfenfluramine
C0028420,nortriptyline
C0028426,noscapine
C0028757,obidoxime chloride
C0028833,octreotide
C0028978,omeprazole
C0029112,opium
C0029274,ornidazole
C0029309,orphenadrine
C0029310,orphenadrine citrate
C0029997,oxazepam
C0030049,oxycodone
C0030054,oxygen
C0030071,oxymetazoline
C0030073,oxymorphone
C0030082,oxyphenonium
C0030094,Oxytocics
C0030095,oxytocin
C0030123,4-aminohippuric acid
C0030125,aminosalicylic acid
C0030131,p-Chloroamphetamine
C0030140,p-hydroxyamphetamine
C0030304,pancreatin
C0030346,papain
C0030350,papaverine
C0030438,paraldehyde
C0030511,Parasympatholytics
C0030512,Parasympathomimetic Agents
C0030520,parathyroid hormone
C0030817,penicillamine
C0030858,pentaerythritol tetranitrate
C0030863,pentamidine
C0030873,pentazocine
C0030883,pentobarbital
C0030899,pentoxifylline
C0030909,pepsin A
C0030927,Peptichemio
C0030946,Endopeptidases
C0030956,Peptides
C0031184,perphenazine
C0031237,pertussis vaccine
C0031379,phenazopyridine
C0031381,Phencyclidine
C0031392,phenelzine
C0031393,phenelzine sulfate
C0031398,phenylethyl alcohol
C0031399,Phenethylamines
C0031404,phenformin
C0031406,phenindione
C0031412,phenobarbital
C0031428,Phenols
C0031430,phenolsulfonphthalein
C0031434,phenothiazine
C0031436,Phenothiazines
C0031441,phenoxybenzamine
C0031447,phentermine
C0031448,phentolamine
C0031453,phenylalanine
C0031469,phenylephrine
C0031470,phenylephrine hydrochloride
C0031495,phenylpropanolamine
C0031507,phenytoin
C0031638,Phosphodiesterase Inhibitors
C0031849,physostigmine
C0031862,vitamin K1
C0031866,phytosterols
C0031923,pilocarpine
C0031935,pimozide
C0032017,posterior pituitary hormones
C0032066,Plague Vaccine
C0032081,Plant Extracts
C0032121,Plasma Substitutes
C0032140,Plasminogen
C0032143,alteplase
C0032144,Plasminogen Activator
C0032177,Platelet Aggregation Inhibitors
C0032333,podophyllin
C0032334,podofilox
C0032374,Poliovirus Vaccines
C0032393,poloxalene
C0032478,polyethylene glycol 400
C0032483,polyethylene glycols
C0032594,Polysaccharides
C0032821,potassium
C0032825,potassium chloride
C0032831,potassium iodide
C0032838,potassium permanganate
C0032856,povidone
C0032857,povidone-iodine
C0032910,prazepam
C0032949,prednimustine
C0032950,prednisolone
C0032952,prednisone
C0033124,prilocaine
C0033126,primaquine
C0033128,primaquine phosphate
C0033148,primidone
C0033209,probenecid
C0033216,procainamide
C0033218,procaine
C0033223,procarbazine
C0033229,prochlorperazine
C0033231,prochlorperazine maleate
C0033306,Progestins
C0033308,progesterone
C0033405,promethazine
C0033429,propafenone
C0033487,propofol
C0033488,propolis
C0033493,propoxyphene
C0033495,propoxyphene napsylate
C0033497,propranolol
C0033508,propylhexedrine
C0033511,propylthiouracil
C0033554,Prostaglandins
C0033555,Prostaglandins A
C0033567,epoprostenol
C0033568,"Prostaglandins, Synthetic"
C0033602,protamine sulfate (USP)
C0033603,protamines
C0033607,Protease Inhibitors
C0033613,Protective Agents
C0033621,protein C
C0033706,prothrombin
C0033798,pseudoephedrine
C0033978,Psychotropic Drugs
C0034085,Pulmonary Surfactants
C0034259,Pyridium
C0034261,pyridostigmine
C0034262,pyridostigmine bromide
C0034263,pyridoxal
C0034266,pyridoxal phosphate
C0034272,pyridoxine
C0034283,pyrimethamine
C0034320,Diphosphates
C0034414,quinidine
C0034415,quinidine sulfate
C0034417,quinine
C0034496,Rabies Vaccines
C0034625,radium
C0034665,ranitidine
C0034998,Rehydration Solutions
C0035031,Relaxin
C0035064,Renal Agents
C0035155,Reproductive Control Agents
C0035179,reserpine
C0035331,Retinaldehyde
C0035339,Retinoids
C0035525,ribavirin
C0035527,riboflavin
C0035629,rimantadine
C0035669,RNA Cap Analogs
C0035795,Rocky mountain spotted fever vaccine
C0035839,ronidazole
C0035923,Rubella virus vaccine
C0036075,salicylate
C0036077,Salicylates
C0036079,salicylic acid
C0036085,"Saline Solution, Hypertonic"
C0036442,scopolamine
C0036534,secretin
C0036557,Sedatives
C0036579,selegiline
C0036581,selenium
C0036720,serine
C0036733,Serine Proteinase Inhibitors
C0036753,Serotonin Antagonists
C0036764,Serpins
C0036860,carbaryl
C0036884,Gonadal Steroid Hormones
C0037105,silicic acid
C0037134,silver sulfadiazine
C0037216,"4-Acetamido-4'-isothiocyanatostilbene-2,2'-disulfonic Acid"
C0037506,sodium dodecyl sulfate
C0037512,gold sodium thiosulfate
C0037518,sodium hypochlorite
C0037532,sodium nitrite
C0037533,sodium nitroprusside
C0037537,sodium oxybate
C0037549,sodium salicylate
C0037567,sodium valproate
C0037659,somatostatin
C0037663,Growth Hormone
C0037686,sorbic acid
C0037688,sorbitol
C0037707,sotalol
C0037766,Antispasmodics
C0037956,Spiperone
C0037982,spironolactone
C0038179,starch
C0038317,Steroids
C0038416,Streptodornase / Streptokinase
C0038418,streptokinase
C0038627,succinylcholine
C0038760,Sulfonamides
C0038766,Sulfonylurea Compounds
C0038774,sulfur
C0038784,sulfuric acid
C0038880,suramin
C0039051,Sympatholytics
C0039052,Sympathomimetics
C0039245,tacrine
C0039267,talc
C0039294,tannic acid
C0039468,temazepam
C0039512,teniposide
C0039534,Teprotide
C0039542,terbutaline
C0039543,terbutaline sulfate
C0039601,testosterone
C0039615,Tetanus Antitoxin
C0039617,tetanus toxin
C0039620,Tetanus Vaccine
C0039629,tetracaine
C0039654,Tetradecanoylphorbol Acetate
C0039659,Tetragastrin
C0039736,thalidomide
C0039771,theophylline
C0039840,thiamine
C0039867,thimerosal
C0039902,thioguanine
C0039904,Thioinosine
C0039925,thiopental
C0039943,thioridazine
C0039957,Thiouracil
C0040005,threonine
C0040018,thrombin
C0040073,nonathymulin
C0040125,Antithyroid Agents
C0040134,thyroid (USP)
C0040160,thyrotropin
C0040162,thyrotropin-releasing hormone
C0040165,levothyroxine
C0040207,ticlopidine
C0040233,timolol
C0040263,tinidazole
C0040349,Tocolytic Agents
C0040464,Topical anesthetic
C0040555,Toxoids
C0040610,tramadol
C0040613,tranexamic acid
C0040614,Tranquilizing Agents
C0040615,Antipsychotic Agents
C0040616,Anti-Anxiety Agents
C0040724,Neurotransmitter Uptake Inhibitors
C0040778,tranylcypromine
C0040805,trazodone
C0040815,trehalose
C0040845,tretinoin
C0040864,triamcinolone
C0040866,triamcinolone acetonide
C0040905,Trichloroethylene
C0040987,trifluridine
C0040988,trifluperidol
C0041014,liothyronine
C0041017,Reverse Triiodothyronine
C0041044,Trimethoprim-Sulfamethoxazole Combination
C0041056,trimipramine
C0041175,tromethamine
C0041190,tropicamide
C0041236,trypsin
C0041479,tyramine
C0041485,tyrosine
C0041536,ubidecarenone
C0041658,Uncoupling Agents
C0041738,unithiol
C0041942,urea
C0041964,urethane
C0042071,urokinase
C0042105,ursodiol
C0042210,Vaccines
C0042211,"Vaccines, Attenuated"
C0042291,valproic acid
C0042397,Vasoconstrictor Agents
C0042398,Nasal Decongestants
C0042402,Vasodilator Agents
C0042413,Vasopressins
C0042435,vecuronium bromide
C0042523,verapamil
C0042525,Veratridine
C0042526,Veratrine
C0042528,Veratrum Alkaloids
C0042723,Viral Hepatitis Vaccines
C0042742,Viral Vaccines
C0042839,vitamin A
C0042845,vitamin B12
C0042849,vitamin B complex
C0042866,vitamin D
C0042878,vitamin K
C0042890,Vitamins
C0042971,von Willebrand factor
C0043031,warfarin
C0043047,water
C0043339,xenon
C0043440,prepar
C0043474,zidovudine
C0043481,zinc
C0043491,zinc oxide
C0043566,"(1,2-diamino-4-nitrobenzene)dichloroplatinum(II)"
C0043603,pamidronate
C0043791,"1,2-diacylglycerol"
C0044091,tenocyclidine
C0045010,17-alpha-hydroxyprogesterone
C0045093,gemcitabine
C0045267,"2,2'-thiodiethanol"
C0045268,"2,2,2-trichloroethanol"
C0045368,"2,3-dihydro-1H-imidazo(1,2-b)pyrazole"
C0046764,"3',5'-dichloromethotrexate"
C0046948,amifampridine
C0047123,3-(2-carboxypiperazin-4-yl)propyl-1-phosphonic acid
C0048038,apraclonidine
C0048044,vigabatrin
C0048451,4-methoxyamphetamine
C0048470,argatroban
C0048504,fomepizole
C0048701,4-S-(propionic acid)sulfidocyclophosphamide
C0049065,decitabine
C0049506,mirtazapine
C0050063,8-chloro-cyclic adenosine monophosphate
C0050451,acetohydroxamic acid
C0050537,acetylsalicylsalicylic acid
C0050781,adenosine triphosphate adenosine monophosphate adenosine monophosphate
C0051080,alanylglutamine
C0051149,alfibrate
C0051207,allocolchicine
C0051500,althiazide
C0051696,amlodipine
C0051920,anisodamine
C0051989,antiarrhythmic peptide
C0052416,arsenic trioxide
C0052432,artesunate
C0052757,azaribine
C0053122,bentiromide
C0053156,benztropine mesylate
C0053229,benzonatate
C0053396,beta carotene
C0053526,bethanechol
C0053792,bismuth subsalicylate
C0053799,bisoprolol
C0054015,nesiritide
C0054066,Amoxicillin / Clavulanate
C0054151,brotizolam
C0054201,budesonide
C0054207,buflomedil
C0054234,butalbital
C0054314,alpha-aminobutyric acid
C0054434,Caffeic Acid Phenethyl Ester
C0054452,heparin calcium
C0054640,carbamazepine epoxide
C0054666,carbene
C0054836,carvedilol
C0054876,cathinone
C0055147,cetirizine
C0055361,chlorhexidine gluconate
C0055389,acetylcholine chloride
C0055447,chloroquine phosphate
C0055461,chloroxine
C0055578,oxtriphylline
C0055819,citric acid
C0055895,clobetasol propionate
C0056301,copper sulfate
C0056562,crystalloid solutions
C0056650,cyanidin
C0056732,cyclobenzaprine
C0057135,danthron
C0057256,Defensins
C0057301,delapril
C0057598,dexamethasone acetate
C0057856,iproplatin
C0057965,diethylstilbestrol dipropionate
C0058012,digitalin
C0058231,methylsulfonylmethane
C0058310,dinoprost tromethamine
C0058678,domoic acid
C0058733,doxylamine succinate
C0058773,Diphtheria-Tetanus Vaccine
C0058908,ecarin
C0059079,EMLA
C0059406,Eosinophil Major Basic Protein
C0059422,Epicatechin-3-Gallate
C0059586,Escherichia coli Vaccines
C0059862,etizolam
C0059985,fludarabine
C0060234,prussian blue insoluble
C0060275,ferrous chloride
C0060276,ferrous fumarate
C0060277,ferrous gluconate
C0060282,ferrous sulfate
C0060483,fludarabine phosphate
C0060520,fluorescein
C0060580,fluphenazine decanoate
C0060657,formoterol
C0060692,fosfestrol
C0060926,gabapentin
C0061008,gallium nitrate
C0061472,glutamic acid
C0061516,glutathione disulfide
C0061673,varicella zoster virus glycoprotein E
C0061795,Golytely
C0061851,ondansetron
C0061863,granisetron
C0062026,gyromitrin
C0062086,Haemophilus influenzae type b polysaccharide vaccine
C0062185,heliox
C0062525,hepatitis B immune globulin
C0062527,hepatitis B surface antigen vaccine
C0062922,homatropine
C0063067,Hydrazine sulfate
C0063077,hydrocortisone acetate
C0063083,Hydrogel
C0063382,imidazole mustard
C0063555,Inosine Dialdehyde
C0063862,iron carbonyl compounds
C0064039,isophosphamide mustard
C0064079,isosorbide mononitrate
C0064113,itraconazole
C0064326,ketorolac tromethamine
C0064582,lactic acid
C0064636,lamotrigine
C0065053,lipopolysaccharide B
C0065152,lofexidine
C0065164,Lomotil
C0065180,loratadine
C0065234,Lugol's solution
C0065374,lisinopril
C0065461,Maalox
C0065610,maltose tetrapalmitate
C0065644,manganese dioxide
C0065828,Measles-Mumps-Rubella Vaccine
C0065864,medroxyprogesterone acetate
C0065879,megestrol acetate
C0065880,Meglitinide
C0066042,metadoxine
C0066411,methylnaltrexone
C0066447,methylxanthine
C0066677,modafinil
C0066700,mometasone furoate
