cui,name
C0345419,Cutis marmorata telangiectatica congenita
C0349788,Arrhythmogenic Right Ventricular Dysplasia
C0375530,Congenital Ureteropelvic Junction Obstruction
C0376634,Craniofacial Abnormalities
C0392482,Common atrium
C0393791,Congenital facial nerve palsy
C0399526,Class III malocclusion
C0404533,Decreased anogenital distance
C0406612,Encephalocraniocutaneous lipomatosis
C0410529,Hypochondroplasia (disorder)
C0410538,Pseudoachondroplasia
C0426799,Congenital hypoplasia of clavicle
C0426816,Absence of rib
C0431376,Cobblestone Lissencephaly
C0431414,Sacral dysgenesis
C0431478,Posteriorly rotated ear
C0431501,Bilateral arterial duct
C0431603,Ectopic liver
C0431663,Bilateral Cryptorchidism
C0431664,Unilateral Cryptorchidism
C0431777,Withered limb
C0431810,Overgrowth of upper limb
C0431863,Carpal synostosis
C0431890,Hypoplasia of thumb
C0431904,Ulnar polydactyly of fingers
C0432098,Cleft Soft Palate
C0432215,Progressive pseudorheumatoid dysplasia
C0432306,Ichthyosis Bullosa of Siemens
C0432355,Hypoplasia of nipple
C0497552,Congenital neurologic anomalies
C0521570,Retinal arteriovenous malformation
C0521574,Ectopic cilia of eyelid
C0541978,GENE GENETIC ABNORMALITY
C0542519,Congenital absence of kidney
C0543874,"Apraxia, oculomotor, Cogan type"
C0546966,Monilethrix
C0546969,"Preauricular Fistulae, Congenital"
C0549173,Congenital atresia of rectum
C0555206,Chiari malformation type II
C0596364,Congenital disease of brain
C0596371,congenital neuromuscular disorder
C0600031,Congenital absence of spleen
C0678230,Congenital Epicanthus
C0685206,Domed head
C0685628,Full supernumerary rib
C0685638,Thoracoceloschisis
C0685682,Single naris
C0685707,Muscular ventricular septum defect
C0685787,Cleft face
C0700639,"Pyloric Stenosis, Hypertrophic"
C0728829,Congenital pes cavus
C0728895,Absent finger
C0749794,"Upper Extremity Deformities, Congenital"
C0752165,Central Nervous System Venous Angioma
C0795690,Congenital omphalocele
C0917804,"Arteriovenous Malformations, Cerebral"
C0919576,Premature Closure of Ductus Arteriosus
C0947885,Congenital Dental Disorder
C0949331,Gonadal Agenesis
C1261470,Congenital meningocele
C1261504,Congenital absence of both testes
C1290511,Anodontia of Permanent Dentition
C1306503,Congenital exomphalos
C1319016,"Nephrogenic rest, intralobar"
C1384670,Single umbilical artery
C1389018,Atrioventricular Septal Defect
C1395852,Polydactyly preaxial type 1
C1397452,Pulmonary Fistula
C1398522,Cleft palate and bilateral cleft lip
C1527388,Amniotic Bands
C1533649,congenital renal arteriovenous malformation
C1619700,RENAL ADYSPLASIA
C1705254,Neonatal Deformity
C1720771,Testicular Hydrocele
C1737329,Dysmorphism
C1739389,Urachal Remnant
C1832117,Short humerus
C1834934,Type I truncus arteriosus
C1837218,"Cleft palate, isolated"
C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR
C1840311,Laryngeal cleft
C1842778,Atrial septal defect 2
C1842878,Short 5th finger
C1844554,Absent fingernail
C1844752,Butterfly vertebrae
C1845118,"SHORT STATURE, IDIOPATHIC, X-LINKED"
C1848192,Absent facial hair
C1848869,Absent external genitalia
C1849075,Relative macrocephaly
C1849364,Absent earlobe
C1856659,Polysplenia
C1857041,"Ectodermal dysplasia, ectrodactyly, and macular dystrophy"
C1858854,MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS
C1859049,CCHS WITH HIRSCHSPRUNG DISEASE
C1862689,Stahl ear
C1865866,Congenital sensorineural hearing loss
C1961121,Congenital vascular anomaly
C1971810,Congenital cardiovascular disorder
C2315717,Cryptotia
C2609249,Ureterovesical junction obstruction
C2750604,Median cleft lip and palate
C2827468,Congenital Coronary Artery Abnormality
C2919441,Isolation of left subclavian artery
C2931507,Sternal cleft
C2936423,Echogenic Bowel
C2936858,Congenital adrenal hyperplasia due to 21 hydroxylase deficiency
C2937220,Congenital abnormality of vein
C2981150,Uranostaphyloschisis
C2985290,Fetal Alcohol Spectrum Disorders
C3165130,Subarterial ventricular septal defect
C3273258,Congenital Systemic Disorder
C3274516,Single Ventricle Defect
C3278811,Thumb aplasia
C3279790,Atrial Septal Defect 3
C3280777,VENTRICULAR SEPTAL DEFECT 1
C3280783,VENTRICULAR SEPTAL DEFECT 2
C3280785,VENTRICULAR SEPTAL DEFECT 3
C3472165,Anomalous origin of right coronary artery from pulmonary artery
C3495549,Patent ductus arteriosus - persisting type
C3496048,Malrotation of intestine with midgut volvulus
C3536741,Discordant ventriculoarterial connection
C3887527,Fused cervical vertebrae
C3887851,Basilar invagination
C3888391,Nonnuclear polymorphic congenital cataract
C3899505,Congenital Disruption
C4020699,Congenital dermal melanocytosis
C4020964,Fibrous cardiac diverticulum
C4020965,Cardiac diverticulum
C4021136,Type III truncus arteriosus
C4021137,Type II truncus arteriosus
C4022002,Thoracoabdominal wall defect
C4022171,Periauricular skin pits
C4022693,Posteriorly placed anus
C4023283,Thoracoabdominal ectopia cordis
C4023364,Short fetal humerus length
C4023799,Foot asymmetry
C4023810,Acromelia of the upper limbs
C4024628,Aplasia of the epiglottis
C4024777,Absent extraocular muscles
C4025023,Extrapulmonary sequestrum
C4025324,Abnormality of the cheek
C4025891,"Ambiguous genitalia, female"
C4055188,Congenital Neurogenic Bladder
C4086185,Cleft Maxilla
C4274730,Polyrrhinia
C4282128,PATENT DUCTUS ARTERIOSUS 1
C4302907,Agenesis of internal carotid artery
C4310753,PATENT DUCTUS ARTERIOSUS 3
C4476646,Central diaphragmatic hernia
C4476977,Purely bicuspid aortic valve
C4551488,Bifid uvula
C4551489,Ureter duplex
C4551491,Congenital absence of penis
C4551493,Situs inversus totalis
C4551596,Abnormal renal morphology
C4551649,Congenital Dysplasia Of The Hip
C4551905,Pulmonary Venous Return Anomaly
C4703575,Left Isomerism
C4749275,Congenital stenosis of cervical spinal canal
C4749282,Ectasia of left atrial appendage
C4749284,Familial bicuspid aortic valve
C4749300,Pseudounicornuate uterus
C5197884,Anomalous Left Coronary Artery
C5200821,Congenital Biliary Dilatation
C5209221,Radial artery aplasia
