cui,name
C4073114,Umbilical cord cyst
C4073115,Umbilical vein varix
C4073185,Abnormality of ophthalmic artery
C4073212,Abnormal mandibular ramus morphology
C4073219,Abnormality of orbicularis oris muscle
C4073241,Abnormality of nasopharyngeal adenoids
C4073254,Abnormality of geniohyoid muscle
C4073262,Abnormality of inferior alveolar artery
C4073269,Abnormality of infra-orbital nerve
C4082169,Metatarsus Varus
C4082185,Unicameral bone cyst
C4317152,Dimple chin
C4476534,Subperiosteal bone resorption
C4476599,Sawtooth acanthosis
C4476620,Portosystemic collateral veins
C4476698,Oval pupil
C4476718,Abnormality of the corneal limbus
C4476763,Fossa navicularis urethral stricture
C4476806,Fused labia majora
C4477006,Membranous vitreous appearance
C4477059,Dilatation of celiac artery
C4477061,Dilatation of Inferior mesenteric artery
C4520679,Abnormal macular morphology
C4531072,Luse bodies
C4531090,Vascular malformation of the lip
C4531111,Herpetiform vesicles
C4531138,Short telomere length
C4531173,Macular purpura
C4531220,Coronary sinus enlargement
C4531221,Atrial septal hypertrophy
C4531247,Dilated left subclavian artery
C4531294,Periorbital ecchymosis with tarsal plate sparing
C4551978,Short forearm
C4721788,Bifid ribs
C5139269,Areolar fullness
C5209225,Spontaneous conjunctival filtering bleb
