cui,name
C0014077,"Leukoencephalitis, Acute Hemorrhagic"
C0014084,Enchondromatosis
C0014100,Endarteritis
C0014118,Endocarditis
C0014121,Bacterial Endocarditis
C0014122,Subacute Bacterial Endocarditis
C0014127,Endocervicitis
C0014130,Endocrine System Diseases
C0014173,Endometrial Hyperplasia
C0014175,Endometriosis
C0014179,Endometritis
C0014236,Endophthalmitis
C0014306,Enophthalmos
C0014335,Enteritis
C0014347,Enterobacteriaceae Infections
C0014356,Enterocolitis
C0014358,"Enterocolitis, Pseudomembranous"
C0014378,Enterovirus Infections
C0014457,Eosinophilia
C0014488,Epicondylitis
C0014493,Epidemic keratoconjunctivitis
C0014518,Toxic Epidermal Necrolysis
C0014534,Epididymitis
C0014541,Epiglottitis
C0014544,Epilepsy
C0014547,"Epilepsies, Partial"
C0014548,"Epilepsy, Generalized"
C0014549,Tonic-Clonic Epilepsy
C0014550,Myoclonic Epilepsy
C0014553,Absence Epilepsy
C0014556,"Epilepsy, Temporal Lobe"
C0014571,"Epiphyses, Slipped"
C0014583,Episcleritis
C0014733,Erysipelas
C0014740,Erythema Chronicum Migrans
C0014742,Erythema Multiforme
C0014743,Erythema Nodosum
C0014761,"Erythroblastosis, Fetal"
C0014836,Escherichia coli Infections
C0014848,Esophageal Achalasia
C0014852,Esophageal Diseases
C0014858,Esophageal motility disorders
C0014863,Esophageal spasm
C0014867,Esophageal Varices
C0014868,Esophagitis
C0014869,Peptic Esophagitis
C0014877,Esotropia
C0015029,Ethmoid Sinusitis
C0015231,Exanthema Subitum
C0015300,Exophthalmos
C0015302,External exotoses
C0015310,Exotropia
C0015371,Extrapyramidal Disorders
C0015397,Disorder of eye
C0015403,Eye Infection
C0015404,"Eye Infections, Bacterial"
C0015405,Fungal eye infections
C0015406,"Eye Infections, Parasitic"
C0015407,"Eye Infections, Viral"
C0015423,Eyelid Diseases
C0015456,Facial Dermatoses
C0015464,Facial Nerve Diseases
C0015469,Facial paralysis
C0015499,Hereditary Factor V Deficiency
C0015503,Factor VII Deficiency
C0015519,Factor X Deficiency
C0015523,Hereditary Factor XI Deficiency
C0015526,Factor XII Deficiency
C0015544,Failure to Thrive
C0015625,Fanconi Anemia
C0015643,Fascicular Block
C0015645,Fasciitis
C0015674,Chronic Fatigue Syndrome
C0015695,Fatty Liver
C0015696,"Fatty Liver, Alcoholic"
C0015732,Fecal Incontinence
C0015765,Feline Panleukopenia
C0015923,Fetal Alcohol Syndrome
C0015934,Fetal Growth Retardation
C0015951,Fetal Resorption
C0016034,Breast Fibrocystic Disease
C0016052,Fibromuscular Dysplasia
C0016053,Fibromyalgia
C0016064,"Fibrous Dysplasia, Monostotic"
C0016167,Anal Fissure
C0016397,Focal Infection
C0016399,"Epilepsy, Partial, Motor"
C0016412,Folic Acid Deficiency
C0016436,Folliculitis
C0016509,Foot Dermatoses
C0016514,Foot-and-Mouth Disease
C0016627,Influenza in Birds
C0016629,Fowlpox
C0016735,Frontal Sinusitis
C0016751,Hereditary fructose intolerance syndrome
C0016879,Fusobacterium Infections
C0016952,Galactosemias
C0016977,Gall Bladder Diseases
C0017083,Gangliosidoses
C0017086,Gangrene
C0017105,Gas Gangrene
C0017145,Gastric Varix
C0017152,Gastritis
C0017155,"Gastritis, Hypertrophic"
C0017160,Gastroenteritis
C0017168,Gastroesophageal reflux disease
C0017178,Gastrointestinal Diseases
C0017205,Gaucher Disease
C0017409,Herpes Zoster Oticus
C0017411,Female Genital Diseases
C0017531,Angiolymphoid hyperplasia
C0017536,Giardiasis
C0017547,Gigantism
C0017551,Gilbert Disease (disorder)
C0017563,Gingival Diseases
C0017572,Gingival Recession
C0017574,Gingivitis
C0017575,Necrotizing Ulcerative Gingivitis
C0017589,Glanders
C0017601,Glaucoma
C0017605,Angle Closure Glaucoma
C0017609,"Glaucoma, Neovascular"
C0017612,"Glaucoma, Open-Angle"
C0017658,Glomerulonephritis
C0017661,IGA Glomerulonephritis
C0017665,Membranous glomerulonephritis
C0017677,"Glossitis, Benign Migratory"
C0017919,Glycogen Storage Disease
C0017920,Glycogen Storage Disease Type I
C0017921,Glycogen storage disease type II
C0017925,Glycogen Storage Disease Type VI
C0017980,"Glycosuria, Renal"
C0018021,Goiter
C0018022,Endemic goiter
C0018023,Nodular Goiter
C0018024,Substernal goiter
C0018078,Gonococcal urethritis
C0018081,Gonorrhea
C0018099,Gout
C0018133,Graft-vs-Host Disease
C0018190,Granuloma Inguinale
C0018203,Chronic granulomatous disease
C0018213,Graves Disease
C0018378,Guillain-Barre Syndrome
C0018418,Gynecomastia
C0018482,Haemophilus Infections
C0018500,Hair Diseases
C0018567,Hand Dermatoses
C0018572,"Hand, Foot and Mouth Disease"
C0018621,Hay fever
C0018776,"Hearing Loss, Central"
C0018780,"Hearing Loss, High-Frequency"
C0018784,Sensorineural Hearing Loss (disorder)
C0018789,Heart Aneurysm
C0018790,Cardiac Arrest
C0018794,Heart Block
C0018799,Heart Diseases
C0018801,Heart failure
C0018802,Congestive heart failure
C0018813,Myocardial rupture
C0018814,"Heart Rupture, Post-Infarction"
C0018824,Heart valve disease
C0018889,Helminthiasis
C0018932,Hematochezia
C0018934,Hematocolpos
C0018939,Hematological Disease
C0018962,Hematosalpinx
C0018965,Hematuria
C0018995,Hemochromatosis
C0019021,Hemoglobin C Disease
C0019034,Hemoglobin SC Disease
C0019045,Hemoglobinopathies
C0019061,Hemolytic-Uremic Syndrome
C0019069,Hemophilia A
C0019077,Hemopneumothorax
C0019087,Hemorrhagic Disorders
C0019096,"Hemorrhagic Fever, American"
C0019099,"Hemorrhagic Fever, Crimean"
C0019100,Severe Dengue
C0019104,"Hemorrhagic Fevers, Viral"
C0019112,Hemorrhoids
C0019114,Hemosiderosis
C0019125,Hematotympanum
C0019151,Hepatic Encephalopathy
C0019154,Hepatic Vein Thrombosis
C0019156,Hepatic Veno-Occlusive Disease
C0019158,Hepatitis
C0019159,Hepatitis A
C0019163,Hepatitis B
C0019187,"Hepatitis, Alcoholic"
C0019189,"Hepatitis, Chronic"
C0019191,Infectious Canine Hepatitis
C0019196,Hepatitis C
C0019202,Hepatolenticular Degeneration
C0019212,Hepatorenal Syndrome
C0019243,"Angioedemas, Hereditary"
C0019247,Hereditary Diseases
C0019250,Hereditary factor I deficiency disease
C0019269,Hermaphroditism
C0019284,Diaphragmatic Hernia
C0019295,"Inguinal Hernia, Direct"
C0019296,"Inguinal Hernia, Indirect"
C0019310,"Hernia, Obturator"
C0019319,Scrotal hernia
C0019322,Umbilical hernia
C0019338,Herpangina
C0019340,Herpes
C0019342,Genital Herpes
C0019343,Pemphigoid Gestationis
C0019345,Herpes Labialis
C0019348,Herpes Simplex Infections
C0019357,"Keratitis, Herpetic"
C0019360,Herpes zoster disease
C0019364,Herpes Zoster Ophthalmicus
C0019372,Herpesviridae Infections
C0019386,Herpetic vulvovaginitis
C0019537,High Pressure Neurological Syndrome
C0019556,"Hip Dysplasia, Canine"
C0019562,Von Hippel-Lindau Syndrome
C0019569,Hirschsprung Disease
C0019571,Pili multigemini
C0019625,Sinus histiocytosis
C0019655,Histoplasmosis
C0019693,HIV Infections
C0019841,Classical Swine Fever
C0019937,Horner Syndrome
C0019940,Horse Diseases
C0020097,HTLV-I Infections
C0020179,Huntington Disease
C0020192,Hyaline Membrane Disease
C0020255,Hydrocephalus
C0020295,Hydronephrosis
C0020305,Hydrops Fetalis
C0020312,Hydrothorax
C0020428,Hyperaldosteronism
C0020433,Hyperbilirubinemia
C0020437,Hypercalcemia
C0020443,Hypercholesterolemia
C0020445,"Hypercholesterolemia, Familial"
C0020452,Hyperemia
C0020456,Hyperglycemia
C0020457,Hyperglycemic Hyperosmolar Nonketotic Coma
C0020459,Hyperinsulinism
C0020473,Hyperlipidemia
C0020488,Hypernatremia
C0020490,Hyperopia
C0020492,Hyperostosis
C0020497,Cortical Congenital Hyperostosis
C0020498,"Hyperostosis, Diffuse Idiopathic Skeletal"
C0020502,Hyperparathyroidism
C0020503,"Hyperparathyroidism, Secondary"
C0020506,Hyperpituitarism
C0020514,Hyperprolactinemia
C0020538,Hypertensive disease
C0020540,Malignant Hypertension
C0020541,Portal Hypertension
C0020545,"Hypertension, Renovascular"
C0020550,Hyperthyroidism
C0020557,Hypertriglyceridemia
C0020575,Hypertropia
C0020595,Hypoaldosteronism
C0020598,Hypocalcemia
C0020599,Hypocalciuria
C0020610,Hypogalactia
C0020615,Hypoglycemia
C0020619,Hypogonadism
C0020624,Hypomenorrhea
C0020625,Hyponatremia
C0020626,Hypoparathyroidism
C0020630,Hypophosphatasia
C0020635,Hypopituitarism
C0020639,Hypoproteinemia
C0020641,Hypopyon
C0020651,"Hypotension, Orthostatic"
C0020655,Hypothalamic Diseases
C0020676,Hypothyroidism
C0020678,Hypotrichosis
C0020725,Type II Mucolipidosis
C0020732,Iatrogenic Disease
C0020875,Ileal Diseases
C0020951,Immune Complex Diseases
C0021051,Immunologic Deficiency Syndromes
C0021053,Immune System Diseases
C0021141,Inappropriate ADH Syndrome
C0021167,Incontinence
C0021290,Neonatal disorder
C0021295,"Infant, Premature, Diseases"
C0021296,"Infant, Small for Gestational Age"
C0021313,Infection of kidney
C0021345,Infectious Mononucleosis
C0021355,Infective otitis externa
C0021364,Male infertility
C0021390,Inflammatory Bowel Diseases
C0021400,Influenza
C0021508,Disorders of Environmental Origin
C0021645,Insulin Coma
C0021775,Intermittent Claudication
C0021807,Intertrigo
C0021818,Intervertebral Disk Displacement
C0021831,Intestinal Diseases
C0021832,"Intestinal Diseases, Parasitic"
C0021843,Intestinal Obstruction
C0021845,Intestinal Perforation
C0021847,Intestinal Pseudo-Obstruction
C0021874,Intracranial abscess
C0021897,Intrathoracic Goiters
C0021933,Intussusception
C0022073,Iridocyclitis
C0022081,Iritis
C0022104,Irritable Bowel Syndrome
C0022336,Creutzfeldt-Jakob disease
C0022350,"Jaundice, Chronic Idiopathic"
C0022366,"Jaw, Edentulous"
C0022408,Arthropathy
C0022415,Joint Tuberculosis
C0022568,Keratitis
C0022570,"Keratitis, Dendritic"
C0022573,Keratoconjunctivitis
C0022575,Keratoconjunctivitis Sicca
C0022576,"Keratoconjunctivitis, Infectious"
C0022578,Keratoconus
C0022593,Keratosis
C0022610,Kernicterus
C0022638,Ketosis
C0022650,Kidney Calculi
C0022656,Kidney Cortex Necrosis
C0022658,Kidney Diseases
C0022660,"Kidney Failure, Acute"
C0022661,"Kidney Failure, Chronic"
C0022667,Kidney Papillary Necrosis
C0022672,Acute Kidney Tubular Necrosis
C0022679,Cystic kidney
C0022680,Polycystic Kidney Diseases
C0022735,Klinefelter Syndrome
C0022738,Klippel-Feil Syndrome
C0022806,Kwashiorkor
C0022890,Labyrinthine disorder
C0022893,Labyrinthitis
C0022904,Lacrimal Apparatus Diseases
C0022972,Lambert-Eaton Myasthenic Syndrome
C0023059,Laryngeal Perichondritis
C0023066,Laryngospasm
C0023067,Laryngitis
C0023077,Laryngotracheobronchitis
C0023092,Lassa Fever
C0023211,Left Bundle-Branch Block
C0023212,Left-Sided Heart Failure
C0023219,Leg Dermatoses
C0023223,Leg Ulcer
C0023240,Legionellosis
C0023241,Legionnaires' Disease
C0023264,Leigh Disease
C0023316,Lens Subluxation
C0023370,Leriche Syndrome
C0023374,Lesch-Nyhan Syndrome
C0023381,Letterer-Siwe Disease
C0023501,Leukemoid Reaction
C0023510,Leukocyte Disorders
C0023518,Leukocytosis
C0023524,"Leukoencephalopathy, Progressive Multifocal"
C0023530,Leukopenia
C0023656,Lichenoid drug eruption
C0023760,Lip Diseases
C0023772,"Lipid Metabolism, Inborn Errors"
C0023786,Mucopolysaccharidosis I
C0023817,Hyperlipoproteinemia Type I
C0023860,Listeriosis
C0023885,Liver Abscess
C0023886,"Liver Abscess, Amebic"
C0023890,Liver Cirrhosis
C0023891,"Liver Cirrhosis, Alcoholic"
C0023892,Biliary cirrhosis
C0023895,Liver diseases
C0023896,Alcoholic Liver Diseases
C0023931,Lobstein Disease
C0023944,Locked-In Syndrome
C0023968,Loiasis
C0023976,Long QT Syndrome
C0024003,Lordosis
C0024081,Ludwig's Angina
C0024110,Lung Abscess
C0024115,Lung diseases
C0024116,"Lung Diseases, Fungal"
C0024117,Chronic Obstructive Airway Disease
C0024118,"Lung Diseases, Parasitic"
C0024131,Lupus Vulgaris
C0024138,"Lupus Erythematosus, Discoid"
C0024141,"Lupus Erythematosus, Systemic"
C0024143,Lupus Nephritis
C0024198,Lyme Disease
C0024205,Lymphadenitis
C0024215,"Lymphangiectasis, Intestinal"
C0024225,Lymphangitis
C0024228,Lymphatic Diseases
C0024248,Lymphocele
C0024266,Lymphocytic Choriomeningitis
C0024282,Lymphocytosis
C0024286,Lymphogranuloma Venereum
C0024291,"Lymphohistiocytosis, Hemophagocytic"
C0024312,Lymphopenia
C0024421,Macroglossia
C0024440,"Macular Edema, Cystoid"
C0024473,Magnesium Deficiency
C0024523,Malabsorption Syndrome
C0024530,Malaria
C0024534,"Malaria, Cerebral"
C0024535,"Malaria, Falciparum"
C0024536,Quartan malaria
C0024537,"Malaria, Vivax"
C0024586,Malignant Carcinoid Syndrome
C0024588,Malignant essential hypertension
C0024591,Malignant hyperpyrexia due to anesthesia
C0024633,Mallory-Weiss Syndrome
C0024689,Mandibular Diseases
C0024776,Maple Syrup Urine Disease
C0024796,Marfan Syndrome
C0024894,Mastitis
C0024895,"Mastitis, Bovine"
C0024899,Mastocytosis
C0024904,Mastoiditis
C0024959,Maxillary Sinusitis
C0025007,Measles
C0025048,Meconium Aspiration Syndrome
C0025060,Mediastinal Cyst
C0025061,Mediastinal Diseases
C0025062,Mediastinal Emphysema
C0025064,Mediastinitis
C0025162,"Megacolon, Toxic"
C0025183,Meige Syndrome
C0025209,Melanosis
C0025218,Chloasma
C0025229,Melioidosis
C0025235,Melkersson-Rosenthal Syndrome
C0025281,Meniere Disease
C0025289,Meningitis
C0025290,Aseptic Meningitis
C0025293,"Meningitis, Listeria"
C0025294,Meningococcal meningitis
C0025295,"Meningitis, Pneumococcal"
C0025297,Viral meningitis
C0025303,Meningococcal Infections
C0025306,Meningococcemia
C0025309,Meningoencephalitis
C0025322,Premature Menopause
C0025467,Mesenteric Cyst
C0025469,Mesenteric Lymphadenitis
C0025472,Mesenteric Vascular Occlusion
C0025517,Metabolic Diseases
C0025521,Inborn Errors of Metabolism
C0025534,"Metal Metabolism, Inborn Errors"
C0025637,Methemoglobinemia
C0026069,Middle Lobe Syndrome
C0026113,Miliaria
C0026141,Milk-Alkali Syndrome
C0026205,Miosis disorder
C0026229,Mite Infestations
C0026265,Diseases of mitral valve
C0026267,Mitral Valve Prolapse Syndrome
C0026269,Mitral Valve Stenosis
C0026272,Mixed Connective Tissue Disease
C0026393,Molluscum Contagiosum
C0026603,Motion Sickness
C0026618,"Dental Fluorosis, Acquired"
C0026636,Mouth Diseases
C0026650,Movement Disorders
C0026654,Moyamoya Disease
C0026686,Mucocele of salivary gland
C0026691,Mucocutaneous Lymph Node Syndrome
C0026703,Mucopolysaccharidoses
C0026705,Mucopolysaccharidosis II
C0026706,Mucopolysaccharidosis III
C0026718,Mucormycosis
C0026769,Multiple Sclerosis
C0026780,Mumps
C0026847,Spinal Muscular Atrophy
C0026848,Myopathy
C0026850,Muscular Dystrophy
C0026851,"Muscular Dystrophy, Animal"
C0026857,Musculoskeletal Diseases
C0026896,Myasthenia Gravis
C0026916,Mycobacterium avium-intracellulare Infection
C0026918,Mycobacterium Infections
C0026919,"Mycobacterium Infections, Nontuberculous"
