cui,name
C1561531,Specimen Type - Meconium
C1561557,Group Specimen
C1576419,Specimen Type - Sputum
C1608383,whole blood specimen
C1608524,Saliva - SpecimenType
C1609077,Plasma - SpecimenType
C1610731,Amniotic fluid - Specimen Type
C1610733,Urine - SpecimenType
C1611838,Tears - SpecimenType
C1619816,Cervical mucus - SpecimenType
C1706515,Matrix substance
C1719994,Animal hide
C2317432,Effusion (substance)
C2347026,Biospecimen
C2362762,Peritoneal Dialysis Fluid (body substance)
C2699330,Abdominal Fluid
C2700398,Specimen type - Transudate
C2712342,Bladder stone (substance)
C2717761,Nipple Aspirate Fluid
C2753459,mucus layer
C2756969,Semen
C2827483,Fixed Specimen
C2827485,Dried Specimen
C2827486,Fresh Specimen
C2919642,Specimen from trachea obtained by aspiration (specimen)
C2919644,Swab of endocervix
C2936350,"Plaque, Atherosclerotic"
C2963137,Portion of urine
C2983684,Total Tissue
C2985282,Cervical Mucus Plug
C3274653,Core Specimen
C3274654,Tissue Scroll
C3669207,Nasal swab (specimen)
C3669362,Soft stool specimen (specimen)
C3687742,Oropharyngeal swab
C3828525,Pleural Fluid Supernatant
C3887660,Salivary Duct Stone (specimen)
C3897072,Centrifuged Smear Slide
C3897249,Umbilical Cord Serum
C4018897,Lymphocyte component of blood
C4048266,Urine Casts
C4053879,Venous Cord Blood
C4055440,Arterial Cord Blood
C4316915,Salivary calculus -- substance
C4510876,Bronchial fluid
C4521697,Semen component
C4685003,Blood Inflammatory Marker
C4744409,Bronchoalveolar Biopsy Specimen
