cui,name
C1546543,Specimen Source Codes -Aspirate
C1546546,Specimen Source Codes - Autopsy
C1546549,Specimen Source Codes - Whole body
C1546551,Specimen Source Codes - Bite
C1546552,Specimen Source Codes - Whole blood
C1546553,Specimen Source Codes - Blood arterial
C1546555,Specimen Source Codes - Cord blood
C1546556,Specimen Source Codes - Blood venous
C1546558,Specimen Source Codes - Blister
C1546560,Specimen Source Codes - Bone
C1546561,Bowel contents
C1546562,Basophil Specimen Code
C1546564,Burn Specimen Source Codes
C1546566,Specimen Source Codes - Brushing
C1546569,Specimen Source Codes - Biopsy
C1546572,Specimen Source Codes - Catheter
C1546574,Specimen Source Codes - Cardiac muscle
C1546576,Specimen Source Codes - Conjunctiva
C1546577,Specimen Source Codes - Cannula
C1546587,Catheter tip specimen code
C1546588,Specimen Source Codes - Curettage
C1546589,Cervical mucus Specimen Code
C1546592,Cervix Specimen Code
C1546594,Specimen Source Codes - Cyst
C1546599,Dialysate - Specimen Source Codes
C1546601,Specimen Source Codes - Discharge
C1546602,Specimen Source Codes - Diverticulum
C1546604,Drain Specimen Code
C1546608,Specimen Source Codes - Ear
C1546613,Specimen Source Codes - Effusion
C1546616,Specimen Source Codes - Electrode
C1546617,Endocardium Specimen Code
C1546618,Endometrium Specimen Code
C1546620,Specimen Source Codes - Eosinophils
C1546629,Specimen Source Codes - Exudate
C1546630,Eye Specimen Source Code
C1546634,Specimen Source Codes - Fibroblasts
C1546635,Specimen Source Codes - Fistula
C1546637,Specimen Source Codes - Filter
C1546638,Fluid Specimen Code
C1546649,Specimen Source Codes - Genital
C1546653,Graft - Specimen Source Codes
C1546654,Specimen Source Codes - Granuloma
C1546660,Hair Specimen Code
C1546675,Specimen Source Codes - Implant
C1546677,Specimen Source Codes - Infiltrate
C1546678,Insect Specimen Code
C1546682,Specimen Source Codes - Intrauterine Device
C1546689,Specimen Source Codes - Lavage
C1546696,Specimen Source Codes - Contact Lens
C1546698,Specimen Source Codes - Lesion
C1546701,line source specimen code
C1546702,Line arterial - Specimen Source Codes
C1546705,Specimen Source Codes - Lymphocytes
C1546706,Specimen Source Codes - Macrophages
C1546708,Marrow - Specimen Source Codes
C1546709,Specimen Source Codes - Mass
C1546711,Specimen Source Codes - Meconium
C1546712,Specimen Source Codes - Breast milk
C1546713,Milk Specimen Code
C1546714,Specimen Source Codes - Mucus
C1546715,Nail Specimen Code
C1546717,Specimen Source Codes - Needle
C1546728,Specimen Source Codes - Pacemaker
C1546740,Specimen Source Codes - Plasma
C1546742,Placenta Specimen Code
C1546747,Specimen Source Codes - Polyps
C1546756,Specimen Source Codes - Pseudocyst
C1546758,Pus Specimen Code
C1546759,Specimen Source Codes - Pustule
C1546761,Specimen Source Codes - Erythrocytes
C1546767,Specimen Source Codes - Respiratory
C1546769,Specimen Source Codes - Saliva
C1546774,Specimen Source Codes - Serum
C1546777,Specimen Source Codes - Shunt
C1546778,Specimen Source Codes - Site
C1546780,Specimen Source Codes - Skeletal muscle
C1546781,Skin Specimen Source Code
C1546789,Specimen Source Codes - Sputum
C1546803,Specimen Source Codes - Suture
C1546837,Unknown - Special Program Code
C1546841,Unknown Publicity Code
C1546844,Visit Priority Code - Emergency
C1546845,Visit Priority Code - Urgent
C1546846,Visit Priority Code - Elective
C1547037,data type - ratio
C1547135,Referral category - Ambulatory
C1547151,Coding system - Medicaid
C1547152,Medicare Coding system
C1547157,Medispan GPI - CodeSystem
C1547174,WHO ATC - CodeSystem
C1547225,Mild Severity of Illness Code
C1547226,Moderate - Severity of Illness Code
C1547227,Severe - Severity of Illness Code
C1547229,Acute - Triage Code
C1547230,Triage Code - Urgent
C1547231,Severe - Triage Code
C1547236,Gestation Category Code - Full Term
C1547245,Blood Product Code - Fresh Frozen Plasma
C1547270,Suicide Attempt Incident Code
C1547277,Draft
C1547283,Unknown - Production Class Code
C1547284,Ambulance Arrival Code
C1547288,Alcohol - Recreational Drug Use Code
C1547290,Kava Use Code
C1547295,Admission Level of Care Code - Acute
C1547296,Chronic - Admission Level of Care Code
C1547297,Admission Level of Care Code - Comatose
C1547298,Admission Level of Care Code - Critical
C1547299,Admission Level of Care Code - Moribund
C1547300,Precaution Code - Aggressive
C1547301,Precaution Code - Confused
C1547307,Satisfactory - Patient Condition Code
C1547308,Patient Condition Code - Critical
C1547310,Patient Condition Code - Poor
C1547311,Patient Condition Code - Stable
C1547316,Sensitivity to Causative Agent Code - Contraindication
C1547317,Sensitivity to Causative Agent Code - Intolerance
C1547327,Value type - Address
C1547383,Person Name
C1547402,Data types - String
C1547424,Location Service Code - Diagnostic
C1547426,Location Service Code - Primary Care
C1547427,Therapeutic - Location Service Code
C1547503,Ambulatory Payment Classification Code - Dental procedures
C1547530,TQ conjunction ID - Asynchronous
C1547582,Extended Priority Codes - Routine
C1547583,Extended Priority Codes - Stat
C1547595,Confidentiality Code
C1547673,Document type
C1547787,Sequence - ParameterizedDataType
C1547922,Specimen Source Codes - Sweat
C1547924,Specimen Source Codes - Tears
C1547926,Specimen Source Codes - Throat
C1547928,Tissue Specimen Code
C1547930,Specimen Source Codes - Tissue lung
C1547932,Specimen Source Codes - Transudate
C1547937,Specimen Source Codes - Tube
C1547940,Specimen Source Codes - Ulcer
C1547942,Specimen Source Codes - Urine
C1547951,Urethra specimen code
C1547957,Specimen Source Codes - Vitreous Fluid
C1547958,Specimen Source Codes - Vomitus
C1547959,Wash - Specimen Source Codes
C1547961,Water - Specimen Source Codes
C1547962,Specimen Source Codes - Leukocytes
C1547964,Wick Specimen Code
C1547965,Specimen Source Codes - Wound
C1547976,Diagnostic Service Section ID - Blood Gases
C1547977,Blood Bank Section ID
C1547978,Chemistry Section ID
C1547981,Diagnostic Service Section ID - Cardiac Catheterization
C1547982,Diagnostic Service Section ID - Cardiac Ultrasound
C1547985,Diagnostic Service Section ID - Hematology
C1547987,Diagnostic Service Section ID - Immunology
C1547989,Diagnostic Service Section ID - Nuclear Magnetic Resonance
C1547993,Diagnostic Service Section ID - Occupational Therapy
C1547996,Diagnostic Service Section ID - Pulmonary Function
C1547997,Diagnostic Service Section ID - Pharmacy
C1547999,Diagnostic Service Section ID - Physical Therapy
C1548000,Radiology Section ID
C1548003,Diagnostic Service Section ID - Radiograph
C1548004,Diagnostic Service Section ID - Surgical Pathology
C1548005,Diagnostic Service Section ID - Serology
C1548006,Diagnostic Service Section ID - Toxicology
C1548007,Diagnostic Service Section ID - Virology
C1548180,Production Processing ID
C1548281,Transaction counts and value totals - contract
C1548341,Visit User Code - Home
C1548343,Visit User Code - Phone
C1548344,Visit User Code - Teaching
C1548374,Document Type - Consultation
C1548375,Document Type - Diagnostic imaging
C1548378,Psychiatric consultation
C1548381,Document Type - Surgical pathology
C1548394,delete - HL7UpdateMode
C1548427,Referral type - Laboratory
C1548443,ADD action code
C1548444,CORRECT - Problem/goal action code
C1548447,UNCHANGED * - Problem/goal action code
C1548449,UPDATE - Problem/goal action code
C1548524,Uniform Resource Identifier
C1548567,Update - Action Code
C1548568,Action Code - No change
C1548572,Level of care - Location characteristic ID
C1548578,Location characteristic ID - Smoking
C1548760,Risk Codes - Aggressive
C1548762,Risk Codes - Biological
C1548763,Risk Codes - Corrosive
C1548765,Risk Codes - Explosive
C1548769,Poison Risk Codes
C1548770,Radioactive - Risk Codes
C1548833,Consent Type - Cataract Surgery
C1549021,Warning - EquipmentAlertLevel
C1549081,Termination - Inactive Reason Code
C1549438,Procedure Practitioner Identifier Code Type - Radiologist
C1549439,Resident - Procedure Practitioner Identifier Code Type
C1549593,Confidentiality code - Psychiatric patient
C1549594,Confidentiality code - Restricted
C1549760,Alias name - Organizational name type
C1549773,Update - Segment action code
C1549782,Relational Operator - Equal
C1549859,PCL Message Structure
C1549865,Q15
C1549876,Message structure -T12
C1549943,Associate Degree
C1549944,Associate of Applied Science
C1549946,Associate of Engineering
C1549949,Bachelor of Business Administration
C1549952,Bachelor of Science in Nursing
C1549956,Bachelor of Theology
C1549973,Master of Arts
C1549977,Master of Engineering
C1549978,Master of Education
C1550015,aborted - QueryStatusCode
C1550118,Special Handling Code - Dry
C1550121,Liquid nitrogen - Special Handling Code
C1550127,Special Handling Code - Upright
C1550182,American College of Radiology finding codes
C1550203,FDA K10
C1550207,Coding system - Home Health Care
C1550208,Health Outcomes
C1550221,International Classification of Sleep Disorders - CodeSystem
C1550350,Diagnosis Code
C1550373,Procedure Code
C1550436,Response Modality - Bolus
C1550438,Entity Name Use - Legal
C1550455,event criterion
C1550472,low confidentiality
C1550512,Participation Type - origin
C1550525,has outcome
C1550526,has goal
C1550536,has reference values
C1550549,Act Relationship Checkpoint - through
C1550579,Entity Handling - frozen
C1550606,has generalization - RoleClass
C1550607,has generic
C1550696,deflate - CompressionAlgorithm
C1550699,Compress (Compression Algorithm)
C1550702,vacation home
C1550710,AddressPartType - country
C1550722,Entity Name Part Qualifier - birth
C1551339,Entity Class - imaging modality
C1551341,Act Class - Section
C1551342,Document Body
C1551994,subscriber - self
C1552093,executing - QueryStatusCode
C1552562,act - Verification
C1552565,Oral health service - Clinical Invoice Grouping
C1552578,Act Class - investigation
C1552583,Emphasised Font
C1552590,Big Roman
C1552595,Style Type - Square
C1552596,Direct - PostalAddressUse
C1552597,Postal Address Use - Public
C1552601,PersonNameUse - assigned
C1552603,search - EntityNameUse
C1552651,Type - ParameterizedDataType
C1552654,Parameterized Data Type - Interval
C1552658,Historical - ParameterizedDataType
C1552679,Organization Name
C1552710,Data Type - Bag
C1552713,Data Type Interval
C1552723,Historical - DataType
C1552740,Entity Determiner - specific
C1552816,all - LocalMarkupIgnore
C1552826,Table Cell Vertical Align - middle
C1552835,Void - TableFrame
C1552839,Table Rules - groups
C1552840,row - Table
C1552850,start - HtmlLinkType
C1552853,contents - HtmlLinkType
C1552858,Html Link Type - section
C1552860,appendix - HTML link
C1552861,Help document
C1552867,Set Operator - exclude
C1552870,Universal - VocabularyDomainQualifier
C1553384,registration - ActClass
C1553386,normal Act Status
C1553387,Hold - dosing instruction fragment
C1553415,Application Acknowledgement Accept
C1553416,Application Acknowledgement Error
C1553418,Accept Acknowledgement Commit Accept
C1553423,respond to (CommunicationFunctionType)
C1553443,detected issue - potential for adverse outcome
C1553511,Verifying specimen
C1553690,automobile insurance policy
C1553698,incorrect policy
C1553699,incorrect billing
C1553741,AcknowledgementCondition - CodeSystem
C1553744,ActUncertainty - CodeSystem
C1553796,AcknowledgementType - CodeSystem
C1553821,Code System - Ethnicity
C1553846,ModifyIndicator - CodeSystem
C1553879,applies to - HL7 Value Set and Coded Concept Property Codes
C1553880,how applies
C1553888,request - ActMood
C1553892,current medication list
C1553893,medication history
C1553896,goal list
C1553897,intolerance list
C1553898,risk factors - observation list
C1553903,regulatory requirement
C1554080,Key - HL7UpdateMode
C1554086,Stewardship
C1554093,HL7CommitteeIDInRIM <Patient Administration>
C1554096,HL7 Committee ID In RIM - Medical records
C1554098,HL7 Committee ID In RIM - Patient Care
C1554100,MDF Attribute Type - Code
C1554103,MDFAttributeType - Fraction
C1554107,MDF Attribute Type - Name
C1554108,MDF Attribute Type - Quantity
C1554111,Text - MDFAttributeType
C1554112,MDF Attribute Type - Value
C1554123,Subtype constraint - MdfHmdRowType
C1554125,Common MET
C1554132,Mandatory - HL7DefinedRoseProperty
C1554146,Receiver responsibility
C1554147,Developing committee
C1554156,End state
C1554157,Start state
C1554159,HL7 Defined Rose Property - Identifier
C1554161,Processing ID - Training
C1554180,Query Priority - Deferred
C1554184,Dual
C1554215,Act Relationship Type - transformation
C1554216,appointment request
C1554992,Basic Audio
C1555017,URL Scheme - File
C1555305,identified entity
C1555325,endogenous content
C1555475,Unit of Quantity
C1555558,care of - AddressPartType
C1555563,street type
C1555587,Transaction counts and value totals - provider
C1555588,Transaction counts and value totals - location
C1555707,extract - ActClassContainer
C1555712,topic - ActClassContainer
C1555715,entry - cluster
C1555716,battery - set of observations
C1556076,DICOM modality codes
C1561504,Act Relationship Join - detached
C1561514,Specimen Source Codes - Mucosa
C1561528,Acknowledgement Detail Type - Information
C1561538,Transaction counts and value totals - day
C1561540,Transaction counts and value totals - week
C1561542,Transaction counts and value totals - month
C1561543,Transaction counts and value totals - year
C1561573,Data Type - Quantity
C1561574,Amount class - Amount
C1561577,Reference - MdfHmdMetSourceType
C1561579,Medical referral type
C1561605,Quality Control - Blind
C1561606,Precaution Code - Blind
C1561611,Admission Level of Care Code - Improved
C1561959,Admission Type - Labor and Delivery
C1562009,Has explanation
C1562064,Is manifestation of (link assertion)
C1562480,Has reason (link assertion)
C1563337,ActClass - document
C1571737,Diagnostic Service Section ID - Laboratory
C1571886,Entity Name Part Qualifier - professional
C1571921,Microbiology Diagnostic Service Section ID
C1576871,URL Scheme - Telephone
C1578434,Entity Name Part Qualifier - spouse
C1578436,MDF Attribute Type - Address
C1578437,Data types - Address
C1578499,Diagnostic Service Section ID - Radiation Therapy
C1578706,Specimen Source Codes - tumor
C1609436,Document completion status - Documented
C1610167,Obsolete - EditStatus
C1611825,confirmation - ResponseLevel
C1619636,required - HL7ConformanceInclusion
C1619643,Mandatory - HL7ConformanceInclusion
C1696103,image - dosage form
C1697779,immediate - ResponseCode
C1697824,very restricted - ConfidentialityByAccessKind
C1698057,CDISC SDTM Respiratory Test Name Terminology
C1698061,official registry
C1704203,Calibrator - SpecimenRoleType
C1704254,Medical Image
C1704324,Scientific Publication
C1704627,Concomitant Medication Submission Domain
C1704629,Vital Signs Domain
C1704643,Drug Accountability Domain
C1704685,Follow-Up Report
C1704705,Trial Visits Domain
C1704706,Medical History Domain
C1704709,Computer program package
C1704738,Healthcare Resource Utilization Domain
C1704756,Trial Inclusion and Exclusion Criteria Submission Domain
C1704764,Per - dosing instruction fragment
C1704767,Lower case Roman letter s
C1704788,Definition
C1704800,CN Term Type
C1704922,Image
C1705102,Volume (publication)
C1705175,Order (document)
C1705200,Skin Test Domain
C1705214,Laboratory Data Domain
C1705247,Comment Domain
C1705250,NCI Thesaurus Concept
C1705272,Organ Measurement Domain
C1705273,Mathematical Operator
C1705293,SEG Algorithm
C1705413,Adverse Event Domain
C1705425,Pharmaceutical Product Label
C1705483,Pathname
C1705495,Family History Domain
C1705496,FB Term Type
C1705501,Chemical Formula
C1705534,Substance Use Domain
C1705540,Trial Elements Domain
C1705545,AB Term Type
C1705555,Disposition Domain
C1705565,Correction Report
C1705606,Text Line
C1705642,SN Term Type
C1705654,Entry (data)
C1705681,HD Term Type
C1705684,Initial Adverse Event and Product Problem Report
C1705821,Timeline
C1705823,Object Title
C1705824,Trial Title
C1705850,Before - dosing instruction fragment
C1705919,Term Source
C1705945,COILS Program
C1706074,Data Table
C1706104,Upper case Roman letter I
C1706124,Terminology Kind
C1706181,Microbiology Specimen Domain
C1706244,Summary (document)
C1706381,Periodic Report
C1706387,Issue (document)
C1706472,Discontinue - dosing instruction imperative
C1706476,AD Term Type
C1706477,Human Activity Profile Test
C1706489,Greek letter psi
C1706495,upper case letter ell
C1706496,Lower case letter ell
C1706510,Gene Symbol
C1706540,To - dosing instruction fragment
C1706817,Response (statement)
C1706852,Article
C1707354,Character Set
C1707357,Checklist
C1707450,Common Security Module
C1707532,Cross-Reference
C1707898,Electronic Health Record System
C1708005,FDA National Drug Code
C1708328,Hashtable
C1708635,Laboratory Information Management System
C1708728,Event Log
C1708731,Login Name
C1709114,NCI Enterprise Vocabulary Services
C1709637,Preferred Name
C1709740,Protein Families Database
C1710024,Scientific Name
C1710131,Source Code
