cui,name
C0045574,"2,5-hexanedione"
C0047006,"3,4-methylenedioxyethamphetamine"
C0048243,4-dichlorobenzene
C0048451,4-methoxyamphetamine
C0050961,Agent Orange
C0051543,amatoxin
C0052416,arsenic trioxide
C0052423,arsine
C0053251,benzotrichloride
C0054041,brevetoxin
C0054119,bromodichloromethane
C0054413,cadmium nitrate
C0054414,cadmium oxide
C0055615,chromic acid
C0056792,"cyclopenta(c,d)pyrene"
C0059385,Staphylococcal enterotoxin A
C0060600,Fly Ash
C0064880,lewisite
C0066230,methyl bromide
C0066234,methyl cellosolve
C0066372,methyleugenol
C0066661,MMDA
C0066689,Mojave toxin
C0067064,myotoxin A
C0067113,N'-nitrosonornicotine
C0068685,nickel monoxide
C0068808,nitric acid
C0069389,Okadaic Acid
C0069600,orellanine
C0070455,permethrin
C0070813,phosphine
C0074187,scombrotoxin
C0074447,Shiga Toxin
C0074448,Shiga Toxin 1
C0074449,Shiga Toxin 2
C0074721,Sodium Azide
C0075247,stibine
C0075762,tabun
C0079021,Biohazardous Substance
C0082003,chlorendic acid
C0085163,Crack Cocaine
C0085241,Monocrotaline
C0086190,Illicit Drugs
C0112081,D-D mixture
C0115471,Midomafetamine
C0117028,EXD
C0148323,Shiga Toxins
C0178629,exhaust
C0202474,strychnine
C0221793,Opiate Alkaloids
C0239059,Cigarette smoke (substance)
C0242402,Opioids
C0242508,Recreational Drugs
C0282066,Engine Exhaust
C0282108,cocaine hydrochloride
C0301224,Nerve gas
C0301278,Paralytic shellfish toxin
C0302836,Smoking tobacco
C0304180,Shellfish toxin
C0308269,Advantage brand of Imidacloprid
C0314768,Bacterial exotoxin
C0376196,Opiates
C0376218,warfarin sodium
C0392419,Industrial fungicide
C0439994,Tobacco smoke
C0444414,Biocides
C0524525,Corrosives
C0534727,trachynilysin
C0544309,repellent
C0556607,Methylated spirit
C0556611,Cleaning fluid
C0556614,Thinners
C0556615,Paint thinners
C0565926,poppers
C0580773,Coral snake venom
C0596691,hepatotoxin
C0596702,high energy particle
C0599787,toxicant
C0650224,chloromethyl methyl ether
C0687130,Substance of abuse
C0702263,Counter brand of Terbufos
C0728873,Monitor brand of insecticide
C0729410,Lacrimogenic gas
C0729417,Mosquito repellant
C0752449,superwarfarin
C0813802,Mace brand of omega-Chloroacetophenone
C0813971,Environmental Tobacco Smoke
C0872297,toxalbumin
C0887732,azathioprine sodium
C0949307,formalin
C0950580,sentinel
C1113670,Nerve Agents
C1121703,"S-(N,N-diethylaminoethyl) isobutyl methylphosphothiolate"
C1123018,"Virulence Factors, Bordetella"
C1136170,Virulence Factors
C1176299,Mimic brand of tebufenozide
C1256754,Toxic Actions
C1257061,ciguatoxin 3
C1510837,Airborne Particulate Matter
C1705093,Respirable Ceramic Fiber
C1711105,b-Hexachlorocyclohexane
C1955854,Biological Warfare Agents
C1956032,Cardiotoxins
C2362548,Inhalants of Abuse
C2599894,Organophosphonates
C2974592,"3,4-methylenedioxypyrovalerone"
C3273750,Orbit (brand of fungicide)
C3886502,brevetoxin 1
C4050366,Petroleum Hydrocarbon Compound
C4321332,cyanide
C4742560,novichok
C5200970,Nerve agent GA
C5202954,V-Series Nerve Agent VG
C5202959,V-Series Nerve Agent VS
C5202961,V-Series Nerve Agent VX
