cui,name
C0183089,saw (device)
C0183115,Scanning Systems
C0183129,ECHOCARDIOGRAPH
C0183163,Nasal scissors
C0183166,Orthopedic scissors
C0183177,scoop instrument
C0183191,"DRESS, SURGICAL"
C0183195,Scrub suit
C0183210,sensor (device)
C0183235,Bed sheets
C0183255,Face shield (physical object)
C0183264,"APRON, LEADED"
C0183294,Sigmoidoscopes
C0183295,Flexible sigmoidoscope
C0183309,Simulators
C0183346,"Sling, device"
C0183347,Arm sling
C0183355,Slit lamp biomicroscope (physical object)
C0183370,Snellen chart
C0183380,Spatula Device
C0183400,Spectrophotometer
C0183414,Nasal speculum
C0183415,Rectal speculum
C0183427,Sphygmomanometers
C0183440,Spine board
C0183441,Spirometer (device)
C0183453,Traction splint device
C0183507,Bone staple
C0183512,Biliary Stent Devices
C0183514,Esophageal stent
C0183518,Ureteric stent
C0183559,Stethoscopes
C0183622,Stool seat
C0183644,Wheeled Stretchers
C0183652,String (device)
C0183663,"Stylet, device"
C0183683,"Support, device"
C0183699,Scrotal support
C0183703,Surgical cap
C0183707,Surgical Head Coverings
C0183745,Silk suture
C0183783,bulb syringe
C0183804,Examination Tables
C0183807,"BED, SCANNING, NUCLEAR"
C0183809,Operating Tables
C0183814,"TABLE, RADIOLOGIC"
C0183828,Biomedical tape
C0183837,Surgical Tape
C0183880,Oxygen tent
C0183882,Radiographic test pattern
C0183885,Tester device
C0183900,"TESTER, PULP"
C0183916,"THERMOMETER, ELECTRONIC, CLINICAL"
C0183924,"THERMOMETER, CLINICAL MERCURY"
C0183932,Thoracoscopes
C0183964,Tong
C0183967,Tongue blade
C0183973,Tonsillectome
C0183993,Tracheostomy button
C0184047,Trap medical device
C0184054,Tray - device
C0184073,Trephine
C0184090,Suprapubic trocar
C0184092,Tracheal trocar
C0184104,"Tubes, Blood Collection"
C0184112,Culture tube
C0184122,Gastrointestinal tube
C0184146,Laryngectomy tube
C0184147,Myringotomy tubes (device)
C0184159,Tracheostomy tube
C0184165,Tubing
C0184187,Tweezer
C0184213,Ureteroscopes
C0184217,Urethroscope
C0184219,Urinals
C0184233,"DEVICE, URINE FLOW RATE MEASURING, NON-ELECTRICAL, DISPOSABLE"
C0184236,Abortion pump
C0184252,Medical Valves
C0184269,Vascular Access Devices
C0184278,Ventilator alarm
C0184279,Ventilator IMV controller
C0184286,jet ventilators
C0184301,Vial device
C0184327,Vitrectomy system
C0184348,"Warmer, device"
C0184352,Blood warmer
C0220792,Whirlpool bath
C0221093,Hypodermic Needles
C0221799,"Catheters, Vascular, Guiding"
C0221819,Orthodontic braces
C0221829,Female Condoms
C0221839,elastics (orthodontic bands)
C0221871,Electroencephalographic simulator
C0221874,spacer device
C0242636,Skeletal Muscle Ventricle
C0262888,pediatric ventilators
C0301559,Screw
C0302614,Guide device
C0302620,Oral Syringe
C0302657,"TUBE, TISSUE CULTURE"
C0308201,e.p.t. Early Pregnancy Test
C0336548,Prosthetic valve
C0336570,Measuring tape
C0336574,Cardiac transvenous pacemaker
C0336591,Elastic bandage
C0336598,Vascular device
C0336630,Endotracheal tube
C0336648,Alarm device
C0336660,Magnetic resonance imaging unit
C0337184,Physical restraint equipment (device)
C0358515,Pregnancy testing kit
C0392220,scalpel
C0392254,"Lasers, Semiconductor"
C0392258,"Lasers, Dye"
C0438895,Rigid collar
C0441068,Aid to vision
C0441074,Meters (physical object)
C0441085,Holmium:YAG laser device
C0441086,Doppler probe
C0441090,Dipstick device
C0441116,Breathing system expiratory limb
C0441126,Sponges
C0441127,Balloon dilatation catheter
C0441134,Vascular Catheters
C0441144,Medical Balloon Device
C0441161,Rigid endoscope
C0441189,Direct needle
C0441233,External fixator bar
C0441247,Conduit implant
C0441330,Intraoral device
C0441421,Fixed orthodontic appliance
C0443310,Standard EEG machine
C0444299,Catheter tip
C0444755,Centrifugal pump
C0445377,Venous line
C0454154,Wedge filter (device)
C0454273,Tripod
C0456378,Type of bridge device
C0456642,Introducer
C0456898,Cutting needle
C0457177,Telescopes
C0457406,Hinge (physical object)
C0461628,Non-absorbable suture
C0461643,Absorbable suture
C0462990,Urine sugar analysis set
C0475251,Gas analyzer
C0490091,"SHOE AND SHOE COVER, CONDUCTIVE"
C0490099,Gas pressure transducer
C0490101,"METER, AIRWAY PRESSURE (INSPIRATORY FORCE)"
C0490151,Arterial blood sampling kit
C0490503,"GAS CHROMATOGRAPHY, DIPHENYLHYDANTOIN"
C0490591,"LIQUID CHROMATOGRAPHY, DIPHENYLHYDANTOIN"
C0490619,Catheter stylet
C0490651,"DEFOAMER, CARDIOPULMONARY BYPASS"
C0490672,"DEVICE, BIOPSY, ENDOMYOCARDIAL"
C0490746,"BAR, PREFORMED"
C0490773,"ANCHOR, PREFORMED"
C0490801,Subperiosteal oral implant
C0490831,"SPECULUM, ENT"
C0490951,"SET, LAPAROSCOPY"
C0490953,"SNARE, FLEXIBLE"
C0490960,Rigid esophagoscope
C0491009,"BELL, CIRCUMCISION"
C0491015,Simple pneumoperitoneum needle
C0491041,"MANOMETER, WATER"
C0491090,"PROTECTOR, SKIN PRESSURE"
C0491183,Surgical shoes
C0491194,Operating room stool
C0491208,"Vein stripper, single-use"
C0491209,"SUTURE, ABSORBABLE, NATURAL"
C0491211,"SUTURE, ABSORBABLE, SYNTHETIC"
C0491217,"Sutures, Synthetic, Nonabsorbable, Polypropylene (device)"
C0491220,"CATHETER, BALLOON TYPE"
C0491229,"CATHETER, CONTINUOUS IRRIGATION"
C0491233,Needle catheter
C0491243,Flexible endoscope
C0491304,"TEST, TIME, PARTIAL THROMBOPLASTIN"
C0491328,Thrombin Time Test Device
C0491338,Prothrombin time test
C0491547,"GENERATOR, LESION, RADIOFREQUENCY"
C0491550,"PROBE, RADIOFREQUENCY LESION"
C0491565,Tremor transducer
C0491576,Transcutaneous electrical nerve stimulator
C0491603,Neurosurgical headrest
C0491604,Neurosurgical chair
C0491629,Episiotomy scissors
C0491640,"INSUFFLATOR, VAGINAL"
C0491653,"PELVIMETER, EXTERNAL"
C0491721,PHOTOKERATOSCOPE
C0491743,Ptosis crutch
C0491746,Nystagmus tape
C0491774,Lens gauge
C0491800,Trabeculotome
C0491814,"INTRODUCER, SPHERE"
C0491816,EXPRESSOR
C0491893,"PLATE, FIXATION, BONE"
C0491921,IMPACTOR
C0491928,Passer (Medical Device)
C0491931,Orthopedic Fork
C0491970,Light microscope
C0492070,"TABLE, POWERED"
C0492092,"ORTHOSIS, LUMBO-SACRAL"
C0492157,"APRON, PROTECTIVE (device)"
C0492211,"CONE, RADIOGRAPHIC"
C0492244,ACTIVATED WHOLE BLOOD CLOTTING TIME
C0492246,"TEST, HEPARIN NEUTRALIZATION"
C0492253,PH BUFFER
C0492293,"PICK, MASSAGING"
C0492305,"ATOMIC ABSORPTION, CALCIUM"
C0492487,TUBE TRACHEOSTOMY AND TUBE CUFF
C0492535,"UNIT, DRYING"
C0492539,"REGULATOR, TEMPERATURE"
C0492621,Myringotomy tube inserter
C0492623,Myringotomy knife
C0492630,Ear scissors
C0492646,ENT forceps
C0492647,ENT speculum holder
C0492650,ENT mobilizer
C0492651,ENT probe
C0492652,ENT retractor
C0492660,Ethmoid punch
C0492663,Nasal saw
C0492708,Microscope micrometer
C0492749,"TAPE AND BANDAGE, ADHESIVE"
C0492772,"CUSHION, FLOTATION"
C0492792,"DISH, TISSUE CULTURE"
C0492809,"Teething ring, fluid-filled"
C0492838,"LUBRICANT, PATIENT"
C0492850,"SET, ANESTHESIA, OBSTETRIC"
C0492880,"SOLVENT, ADHESIVE TAPE"
C0492911,Fibrinogen Determination System
C0492923,"CATHETER, CONTINUOUS FLUSH"
C0492940,CALIBRATOR FOR HEMOGLOBIN AND HEMATOCRIT MEASUREMENT
C0492968,ENT trocar
C0492972,BRONCHOSCOPE ACCESSORY
C0492977,"SYSTEM, TEST, INFECTIOUS MONONUCLEOSIS"
C0493020,Fetal cardiac monitor
C0493195,"GLUCOSE DEHYDROGENASE, GLUCOSE"
C0493202,"DEVICE, OXIDASE TEST FOR GONORRHEA"
C0493286,Tracheotome
C0493299,"ANTINUCLEAR ANTIBODY, ANTIGEN, CONTROL"
C0493327,CERVICAL CAP FOR CONTRACEPTIVE USE
C0493419,"RADIOCEPTOR ASSAY, NEUROLEPTIC DRUGS"
C0493436,CAMPYLOBACTER SPP.
C0493494,"GRAFT, VASCULAR ACCESS"
C0493501,"SPACER, CEMENT"
C0493644,"ANTIGEN, C. DIFFICILE"
C0493722,Multifocal Intraocular Lenses
C0493811,"DEVICE, PERCUTANEOUS, BIOPSY"
C0493817,"DNA PROBE, GARDNERELLA VAGINALIS"
C0493857,"MONITOR, ST SEGMENT"
C0493866,HEMOGLOBIN C (ABNORMAL HEMOGLOBIN VARIANT)
C0493959,GLENOID FOSSA PROSTHESIS
C0520453,Cannula device
C0521197,Indwelling urinary catheter
C0524724,"Staple, Surgical"
C0524929,Prostheses and Implants
C0542331,Shunt Device
C0542459,Aid to hearing
C0553601,Electrocardiographic monitors
C0581447,Arterial catheter
C0588162,Breast tissue expander
C0590323,Gauzes
C0595310,Blood glucose testing kit
C0596206,Bone prosthesis
C0596972,Monitoring Device
C0597187,patient monitoring device
C0677582,"Condoms, Unspecified"
C0677875,Compression Bandages
C0687276,"APPARATUS, HIGH PRESSURE LIQUID CHROMATOGRAPHY"
C0687391,Dark-Field Microscope
C0687568,Coronary artery stent
C0687573,Synthetic graft of skin (substance)
C0687581,Physical therapy table
C0687738,clean needle
C0700221,Intravascular line
C0700351,Burs - medical device
C0700362,CORKSCREW
C0702122,Intra-aortic balloon pump device
C0725066,Advance -- medical device
C0726642,in touch
C0727866,Ostomy Skin Barrier
C0728990,Clinical Use Template
C0729446,Button battery
C0740087,Oxygen nasal cannula
C0740242,Contrast echocardiography device
C0740245,"TESTER, COLOR VISION"
C0742379,Chlamydia test kit
C0745442,Intravenous Catheters
C0745696,Corrective Lens
C0750164,venous access
C0750658,"WEARABLE, DEFIBRILLATOR, AUTOMATIC, EXTERNAL"
C0770788,Transparent dressing
C0770807,"TRAY, BLOOD COLLECTION"
C0770828,"ORTHOSIS, ABDOMINAL"
C0770874,gonorrhea test
C0772494,STERILE FIELD
C0776981,Eye patch
C0777169,Lancet
C0791226,Creatine Kinase Test device
C0807749,Respiratory mask
C0810516,Cardioverter-Defibrillator
C0810519,"Defibrillators, External"
C0810633,Pacemakers
C0812225,Kit device
C0812453,Cold Compress
C0813036,Orthopedic inserts
C0814019,Nicotine inhaler
C0850121,Tympanic ventilation tube
C0878992,Cooling Units
C0879005,"Catheter, drainage"
C0879017,examination stools
C0879203,pigtail catheters
C0879240,Nasal Swabs
C0918040,Gelfoam
C0936234,Computed Tomography Scanning Systems
C0972395,Automatic Implantable Cardioverter-Defibrillators
C0982244,KETONE TEST
C0991556,Transdermal System
C0991876,Spacer Inhaler
C0993596,Metered Dose Inhaler
C0994779,Blood test device
C0994894,Patch Dosage Form
C0995127,Embolectomy/thrombectomy catheter
C0995147,Rasp surgical device
C1135964,Earplugs
C1136124,Tube Spacers
C1136738,"Diapers, Adult"
C1138654,TOPICAL APPROXIMATION SYSTEM
C1138730,"TEST, ECARIN CLOTTING TIME (ECT)"
C1138735,"CEMENT, EAR, NOSE AND THROAT"
C1138755,"CONSERVER, OXYGEN"
C1138773,"DEVICE, FLUSH, VASCULAR ACCESS"
C1138774,"BALLOON, LIVER TAMPONADE"
C1138878,Consciousness Monitors
C1138888,Non-invasive blood pressure monitor
C1139855,Tags (device)
C1140607,Commodes
C1140608,Metal detector
C1140609,Insulin pump
C1145640,"Central venous catheter, device"
C1168556,Pins - Internal fixators
C1168592,Oxyhemoglobin device
C1258018,Microbubbles
C1260595,Sickle cell test device
C1260597,heart valve replacement device
C1260969,Ring device
C1260970,Tracheal tube
C1261188,Swab
C1262325,"STENT, RENAL"
C1262326,"STENT, SUPERFICIAL FEMORAL ARTERY"
C1262336,"STENT, INTRACRANIAL NEUROVASCULAR"
C1262337,"ANTIBODIES, ANTI-ACTIN, ANTI-SMOOTH MUSCLE"
C1262350,"SUTURE, NONABSORBABLE, NITINOL"
C1263430,urine tests kit
C1272718,Kelly clamp
C1272719,Metzenbaum scissors
C1272732,Allis clamp
C1272835,Test kit
C1275732,Implantable venous access port
C1283091,Arterial stent
C1283123,Sengstaken-Blakemore tube
C1283124,Minnesota tube
C1285535,Linton-Nachlas tube
C1289803,"Long arm splint, device"
C1289828,Pressure dressing
C1289829,Packing material
C1304645,PANENDOSCOPE (GASTRODUODENOSCOPE)
C1305400,Surgical patch
C1321564,strip medical device
C1322293,Pleural catheter
C1322797,Covered Stent
C1509845,Unit device
C1514187,Pneumatic Larynx
C1532566,Miller laryngoscope blade
C1533108,Punctal Plugs
C1550230,Body Parts - Chest Tube
C1553430,Serum Separator Tube
C1553633,Maxillary right third molar abutment
C1576039,Vicryl suture
C1608324,Vascular Access Ports
C1609474,Prefilled Syringe
C1611144,Household ventilator
C1611676,Thermal Cycler
C1619679,Oximeter
C1622509,Blood Pressure Monitor device
C1704414,Valve Device
C1704445,Generator Dosage Form
C1704624,Vaporizer Device
C1704653,Cell Device
C1704689,Bearing Device
C1704730,Packaging Tube
C1704777,Balloon Device
C1704779,Battery Device
C1705115,Recorder Device
C1705173,Packet (device)
C1705213,Drug Kit
C1705235,Detector Device
C1705499,Flasher Device
C1705946,Coil Device
C1706088,Breathing Circuit Device
C1706135,Cusp Device
C1706205,Bolt Device
C1706209,Carrier Device
C1706255,Packaging Case
C1706308,Jaw Device
C1706352,Core Device
C1706378,Gauge or Meter Device
C1706424,Calibrator Device
C1706497,Parenteral Vial
C1706556,Choke Device
C1706912,BARRIER
C1707534,Cup Seal Device
C1707708,Device Labeled for Single Use
C1708336,Heart Valve Cage Device
C1708345,Hemostasis valve
C1708515,Inner Cannula Device
C1709004,Meter Needle Device
C1709557,Pivot Device
C1709583,Plunger Device
C1709648,Pressure Signal Device
C1709739,Protector Device
C1709769,Pulley Device
C1709772,Pulser Device
C1709778,Pusher Device
C1709905,Repeater Device
C1709918,Resistor Device
C1709919,Resolver Device Component
C1709930,Retaining Pin Device
C1710081,Side Rail Device
C1710106,Slip Ring Device
C1710199,Stopcock Device
C1710361,Tee Device
C1710459,Tracheal Seal Device
C1719274,Biventricular Pacemaker
C1720469,Sunglasses (physical object)
C1720563,Prolonged-release transdermal drug delivery system
C1721049,Capsule Endoscopes
C1721086,Surgical Fixation Devices
C1828004,"Magill forceps, device"
C1875802,Healthcare supplies
C1875833,Tracheostomy device
C1875843,ultrasound device
C1879305,Collars (device)
C1879462,"CATHETER, FEMORAL"
C1880310,Dialysate Concentrate
C1947936,Glass Packaging Device
C1960093,Nonrebreather oxygen mask
C1961253,Incentive Spirometers (device)
C1961676,ENT punch
C1961833,Shoulder Prostheses (device)
C1967611,Dry Powder Inhaler (device)
C1968515,Pack (physical object)
C2240686,Prefilled Applicator Dose Form
C2348395,Electrode Grid
C2684089,"LOOP,CONSTRICTION ADJUSTABLE DEVICE ACTIS"
C2684091,"TUBE,COLON,22FR,RADIOPAQUE RUBBER B#7370"
C2697883,Laparoscopic Port
C2700619,Test Strip (device)
C2711254,Nasal mask
C2717762,Septal Occluder Device
C2717912,Ideal Body Weight Chart
C2717918,Clinical Alarms
C2717996,Mosquito Nets
C2720530,Manometer
C2720748,Hoods
C2745925,"Inhalers, Nasal"
C2746628,"TUBE,RECTAL,24FR,PLASTIC B#6510"
C2825163,Cardiac Event Monitor
C2825198,Atrial Lead
C2825199,Ventricular Lead
C2825203,Mechanical Aortic Valve
C2825204,Tissue Aortic Valve
C2825205,Mechanical Mitral Valve
C2825206,Tissue Mitral Valve
C2825933,Rubber Cup
C2825949,Orthodontic Facemask
C2826325,Fiducial Markers
C2911683,Dual Chamber Pacemaker (device)
C2936377,Cardiac Resynchronization Therapy Devices
C2936378,"Biventricular Pacemakers, Artificial"
C2937302,Wick - medical device
C2937394,"TUBE,NASAL OXYGEN"
C2939463,"Collapsible balloon, device"
C2945625,Feeding tube
C2960094,Umbilical catheter
C2984091,Auto-Injector
C2985414,Tethered Capsule Endoscope
C2985513,Peripheral Venous Catheter
C2985542,Percutaneous endoscopic tube
C2987494,Septa - device
C3152828,WOUND CARE (kit desciptor)
C3179142,Smoking Cessation Products
