cui,name
C0243005,Radiation Oncology specialty
C0262668,occupational health and safety
C0278627,oncology field
C0279077,Pediatric surgery specialty
C0282281,Palliative Medicine
C0282567,"Kinesiology, Applied"
C0376537,Evidence-Based Medicine
C0376635,Subacute Care
C0524727,Discipline of Heart Surgery
C0557523,Cardiovascular Nursing
C0557533,Hospice and Palliative Care Nursing
C0557539,Nephrology Nursing
C0586901,Colorectal surgeon
C0596415,Dental pharmacology
C0596471,ear pharmacology
C0596559,Family Nursing
C0596603,Gastrointestinal Pharmacology
C0596818,Renal Pharmacology
C0677043,Histopathology
C0699718,Physical therapy (field)
C0700619,Science of Morphology
C0851312,Breast surgery specialty
C0876934,Neuropathology
C0949446,Toxinology
C1136246,"Medicine, Tibetan Traditional"
C1257974,Regenerative Medicine
C1271036,Hospital nurse
C1271040,Other health professional
C1273849,Infectious Disease Medicine
C1273859,Medical microbiology field
C1274037,Cardiothoracic surgery specialty
C1274038,"Ear, nose and throat surgery"
C1274039,General surgery specialty
C1274104,Obstetrics and gynecology (clinical specialty)
C1274117,Trauma & orthopedics
C1306847,Rehabilitation - specialty
C1317851,Home health care specialty
C1321164,Gynecologic Oncology
C1321589,Hemophilia - specialty
C1328813,Metabolomics
C1444182,Dive medicine
C1450026,Bariatrics
C1450477,Systems Biology
C1511126,Biochemical Endocrinology
C1511152,Biology of HIV Infection
C1511772,Dental Epidemiology
C1511783,Dermatologic Oncology
C1511798,Developmental Anatomy
C1512289,Gynecologic Pathology
C1512717,Infectious Disease Epidemiology
C1512769,Infusion Nursing
C1513053,Medical-Surgical Nursing
C1513058,Medical Occupation
C1515088,"Surgery, Neonatal Pediatric"
C1516195,Cancer Etiology
C1516227,Cancer Science
C1516295,Cardiopulmonary Physiology
C1516609,Clinical Endocrinology
C1516653,Clinical Virology
C1516739,Comparative Biology
C1516990,Exercise Physiology
C1517007,Experimental Ophthalmology
C1517083,Eye Surgeon
C1517515,Genetic Toxicology
C1517936,Long-Term Care Nursing
C1518305,Neurovirology
C1518604,Oral Microbiology
C1518927,Pediatric Hematology/Oncology
C1518929,Pediatric neurology oncology
C1519035,"Pharmacology, Biologicals"
C1519520,Tissue Expediter
C1520003,Viral Epidemiology
C1520160,Women's Health Nursing
C1521825,Cancer Immunology
C1521993,Respiratory physiology discipline
C1533719,Discipline of Herbal Medicine
C1547139,Specialty Type - Ambulatory
C1547140,Specialty Type - cancer
C1547142,Specialty Type - Critical care
C1548354,Specialty Type - Intensive care
C1548355,Specialty Type - Isolation
C1641588,Urological oncology
C1655731,study of epigenetics
C1689990,Pediatric emergency medicine
C1704382,Imaging Technology
C1705869,Ophthalmic surgery specialty
C1720907,Bariatric Medicine
C1721027,Forensic Nursing
C1879848,Biomedicine
C2004600,Cataract surgery specialty (qualifier value)
C2347592,Certified Emergency Nurse
C2347597,Certified Nurse Specialist
C2347602,Certified Registered Nurse (occupation)
C2347930,Registered Nurse Practitioner
C2347991,Advanced Practice Nurse Practitioner
C2348504,Family Practice Nurse Practitioner (occupation)
C2350272,Evidence-Based Dentistry
C2350328,Evidence-Based Nursing
C2350392,Evidence-Based Emergency Medicine
C2350576,Wilderness Medicine
C2698776,Pharmacokinetics: Absorption
C2718055,Travel Medicine
C2827416,Patient-Centered Medicine
C2983660,Safety Pharmacology
C3494416,Neurotology
C3714645,Vascular surgery specialty
C3814533,Hand surgery - surgical specialty
C3825584,Toxicologists
C3827686,Urological Surgery
C4277537,Radiologic and Imaging Nursing
C4505067,Addiction Medicine
C4518440,Transplant medicine service
C4760629,Vascular imaging specialty
C5192100,Perioperative Medicine
C5197794,Evidence-Based Pharmacy Practice
