cui,name
C0277794,Extreme exhaustion
C0277821,Extrapyramidal Rigidity
C0277845,Retropulsion
C0277848,Hoover's sign
C0277849,Psoas sign
C0277873,Nasal Flaring
C0277976,Rovsing's sign
C0277977,Murphy's sign
C0277978,Obturator sign
C0278007,Normal bowel habits
C0278134,Absence of sensation
C0278141,Excruciating pain
C0278144,Dull pain
C0278145,Stabbing pain
C0278146,Shooting pain
C0278147,Radicular pain
C0281856,Generalized aches and pains
C0282005,Swelling of scrotum
C0282666,Very Low Birth Weight
C0302539,spells (neurological symptom)
C0312414,Menstrual spotting
C0312416,Morning Sickness
C0312422,Blackout - symptom
C0314719,Dryness of eye
C0332601,Cushingoid facies
C0333243,Pitting edema
C0333274,Purulent discharge
C0333422,Gummatous inflammation
C0341742,Acute retention of urine
C0344304,Generalized abdominal pain
C0349410,Single organ dysfunction
C0392156,Akathisia
C0392171,Influenza-like symptoms
C0392674,Exhaustion
C0393588,"Dystonia, Paroxysmal"
C0393756,Hangover from alcohol
C0401148,Acute constipation
C0401149,Chronic constipation
C0404484,Chronic pelvic pain of female
C0406833,Wound erythema
C0409326,Anterior knee pain
C0422943,Visual symptoms
C0423006,Discharge from eye
C0423621,Temporal headache
C0423625,Bilateral earache
C0423636,Cardiac pain
C0423641,Left Flank Pain
C0423701,Urinary Tract Pain
C0424790,Rigor - Temperature-associated observation
C0424810,Periorbital swelling
C0425443,No respiratory symptoms
C0425449,Gasping for breath
C0425791,Peau d'orange surface of breast
C0426070,Flexed fetal attitude
C0426359,Urinary symptoms
C0426575,No gastrointestinal symptom
C0426576,Gastrointestinal symptom
C0426636,Urgent desire for stool
C0426908,Telescoping of limb at hip
C0426980,Motor symptoms
C0427008,Stiffness
C0427086,Involuntary Movements
C0455270,Sharp pain
C0458257,"Pain, Splitting"
C0458259,"Pain, Crushing"
C0474368,Labor Pain
C0474585,Feces color: tarry
C0476223,Crossed laterality
C0476273,Respiratory distress
C0476280,Musculoskeletal chest pain
C0476281,Non-cardiac chest pain
C0497293,vertigo/dizziness
C0497364,Localized eruption of skin
C0497366,skin color change
C0497431,pregnancy vomiting/nausea
C0497481,Pain in penis
C0518179,Change in voice (finding)
C0518214,Perceived quality of life
C0520825,Platypnea
C0520962,Localized pain
C0520963,Diffuse pain
C0521516,Polymyalgia
C0521800,Central cyanosis
C0521989,Associated symptom
C0522046,Cough suppression
C0522051,Acute chest pain
C0522067,Liver pain
C0522251,Sinus pain
C0522357,"Vertigo, Paroxysmal"
C0525041,Neurobehavioral Manifestations
C0542132,Lower Thigh Pain
C0542476,Forgetful
C0548823,gastrointestinal distress
C0549209,Feeling jittery
C0559687,Congestion of throat
C0560024,Swelling of eyelid
C0562483,Persistent cough
C0564821,Pain in right arm
C0567083,Tender body of uterus
C0567085,Pain of uterus
C0574002,Edema of foot (finding)
C0574785,Lower Urinary Tract Symptoms
C0575064,Skeletal muscle tender
C0575090,Equilibration disorder
C0576836,Pinna tender
C0577573,Mass of body region
C0578044,Pain of ear structure
C0578050,Pain of lymph node
C0578051,Pain of oral cavity structure
C0578454,Neck swelling
C0581362,Anorectal pain
C0586407,Skin symptom
C0596240,Cancer Pain
C0596601,gastrointestinal gas
C0597470,skin irritation/irritant
C0599766,Recovery of Function
C0600142,Hot flushes
C0677500,Stinging Sensation
C0677600,Inspiratory stridor
C0679309,physical symptom
C0687713,Gastrointestinal Pain
C0699896,Acute back pain
C0700153,Myotonus (finding)
C0700200,Presyncope
C0740389,Swelling in the elbows
C0740418,Chronic back pain
C0740577,Acute abdominal pain
C0740903,allergic symptom
C0741034,anginal equivalent
C0741451,Battle Sign
C0741933,cardiac symptom
C0742857,Acute onset cough
C0743323,dyspnea acute
C0744633,Acute headache
C0745411,irregular bleeding
C0745417,ischemic pain
C0746674,Generalized muscle weakness
C0747149,Uncontrolled pain
C0747150,pain unilateral
C0749874,upper respiratory symptom
C0750323,Intractable vomiting
C0750403,Proximal weakness
C0750731,"Physical Appearance, Body"
C0751077,"Diplopia, Horizontal"
C0751188,Post-Dural Puncture Headaches
C0751192,Vertex Headache
C0751295,Memory Loss
C0751378,Neurologic Signs
C0751401,Ophthalmoparesis
C0751407,"Pain, Migratory"
C0751534,Syncopal Episode
C0751535,"Syncope, Cardiogenic"
C0751536,"Syncope, Convulsive"
C0751564,Pill Rolling Tremor
C0751837,Gait Ataxia
C0751900,"Tic, Motor"
C0752252,Neuromuscular Manifestations
C0752303,Urological Manifestations
C0812426,Kidney problem
C0848332,Spots on skin
C0848337,gastric distention
C0848771,neurological disability
C0849791,sinus drainage
C0849963,Feeling nervous
C0850149,Dry cough
C0850758,Pelvic pain female
C0853619,Localized swelling
C0853813,Local Reaction
C0853945,Oral mucosal blisters
C0853946,pain aggravated
C0854069,Tumor pain
C0857057,blotchy
C0857180,Lower Ribs Pain
C0857494,Unresponsive to stimuli
C0857516,floppy
C0860603,Anxiety symptoms
C0871189,Psychotic symptom
C0877167,Psychomotor skills impaired
C0877303,Post-Procedural Pain
C0877781,Hemicrania
C0917801,Sleeplessness
C0948715,Infusion-Related Reaction
C0948786,Blanching
C1112500,skin tenting
C1260880,Rhinorrhea
C1280008,Abdominal angina
C1282310,Intermittent pain
C1282799,Penile swelling
C1291077,Abdominal bloating
C1304408,Urticarial vasculitis
C1321587,Breathing abnormally deep
C1321898,Blood in stool
C1333034,Chronic Cancer Pain
C1334804,Motor Manifestations
C1397014,Imbalance
C1409715,Sensory Change
C1446787,Cramping sensation quality
C1456399,Crushing sensation
C1457887,Symptoms
C1511887,Diagnostic or Prognostic Factor
C1517205,Flare
C1565249,Mobility Limitation
C1619712,"Pain, Procedural"
C1662979,Peritoneal Pain
C1705500,Flasher - visual manifestation
C1709099,Muscular Tic
C1710621,Vasovagal Reaction
C1740793,Post-tussive vomiting
C1850830,Exercise-induced myalgia
C2004489,Regurgitation
C2013199,Oppositional Behavior
C2032420,Pain in right hand
C2126412,Pain of left forearm
C2129214,Loose stool
C2141086,Pain of left eye
C2169806,recurrent muscle twitches (symptom)
C2201627,Pain of right eye
C2219850,Loud snoring
C2228804,Mastodynia of right breast
C2242577,Oromandibular dystonia
C2242996,Has tingling sensation
C2347315,NCI Criterion
C2363731,Oropharyngeal pain
C2364082,Sense of smell impaired
C2364111,Ageusia
C2364135,Discomfort
C2609319,Papulopustular Rash
C2732413,Postexertional fatigue
C2926602,"Discharge, body substance"
C2936373,Electroencephalography Phase Synchronization
C2985217,Job Strain
C2985287,Dilated Anus
C2985289,Early Pregnancy Symptom
C2985299,Impending Labor
C2985336,Urge to Push
C3160897,Opioid-Induced Constipation
C3257803,Watery eyes
C3266098,Numbness of saddle area
C3494358,Prodromal Symptoms
C3494359,Prodromal States
C3494360,Prodromal Period
C3494361,Prodromal Stage
C3640010,Killing Pain
C3640016,Pressing Pain
C3640017,Tearing Pain
C3665346,Unspecified visual loss
C3714552,Weakness
C3714772,Recurrent fevers
C3808668,Episodic pain
C3829514,Intrapartum fever
C3838912,Acute ankle pain
C3839361,Acute arthralgia of knee
C3839719,Headache due to reversible cerebral vasoconstriction syndrome
C3839861,Medically Unexplained Symptoms
C3887611,Restlessness
C3888418,Colicky Pain
C3900051,Amotivation
C4025811,Anemic pallor
C4042866,Symptom Flare Up
C4048158,Convulsions
C4054314,Ostomy Site Pain
C4293679,Pruritis on breast
C4293680,Pruritis on hand
C4293708,Recurrent paroxysmal headache
C4477048,Heliotrope rash
C4477064,Fish odor
C4527152,Tricuspid Valve Regurgitation Velocity
C4531172,Cold paresis
C4551516,Hip pain
C4551520,Intention tremor
C4552061,Mandibular pain
C4732758,Gastrocnemius myalgia
C5139160,Paroxysmal rectal pain
